Frame,Visibility,X,Y,Time
0,0,0,0,00:00:00.0
1,0,0,0,00:00:00.03333333333333333
2,0,0,0,00:00:00.06666666666666667
3,0,0,0,00:00:00.1
4,0,0,0,00:00:00.13333333333333333
5,0,0,0,00:00:00.16666666666666666
6,0,0,0,00:00:00.2
7,0,0,0,00:00:00.23333333333333334
8,0,0,0,00:00:00.26666666666666666
9,0,0,0,00:00:00.3
10,0,0,0,00:00:00.3333333333333333
11,0,0,0,00:00:00.36666666666666664
12,0,0,0,00:00:00.4
13,0,0,0,00:00:00.43333333333333335
14,0,0,0,00:00:00.4666666666666667
15,0,0,0,00:00:00.5
16,0,0,0,00:00:00.5333333333333333
17,0,0,0,00:00:00.5666666666666667
18,0,0,0,00:00:00.6
19,0,0,0,00:00:00.6333333333333333
20,0,0,0,00:00:00.6666666666666666
21,0,0,0,00:00:00.7
22,0,0,0,00:00:00.7333333333333333
23,0,0,0,00:00:00.7666666666666666
24,1,1278,21,00:00:00.8
25,0,0,0,00:00:00.8333333333333334
26,1,662,2,00:00:00.8666666666666667
27,0,0,0,00:00:00.9
28,0,0,0,00:00:00.9333333333333333
29,0,0,0,00:00:00.9666666666666667
30,0,0,0,00:00:01.0
31,0,0,0,00:00:01.0333333333333332
32,0,0,0,00:00:01.0666666666666667
33,1,603,451,00:00:01.1
34,0,0,0,00:00:01.1333333333333333
35,0,0,0,00:00:01.1666666666666667
36,1,595,406,00:00:01.2
37,1,590,388,00:00:01.2333333333333334
38,1,588,380,00:00:01.2666666666666666
39,0,0,0,00:00:01.3
40,0,0,0,00:00:01.3333333333333333
41,0,0,0,00:00:01.3666666666666667
42,0,0,0,00:00:01.4
43,0,0,0,00:00:01.4333333333333333
44,0,0,0,00:00:01.4666666666666666
45,0,0,0,00:00:01.5
46,0,0,0,00:00:01.5333333333333332
47,0,0,0,00:00:01.5666666666666667
48,0,0,0,00:00:01.6
49,0,0,0,00:00:01.6333333333333333
50,0,0,0,00:00:01.6666666666666667
51,0,0,0,00:00:01.7
52,0,0,0,00:00:01.7333333333333334
53,0,0,0,00:00:01.7666666666666666
54,0,0,0,00:00:01.8
55,0,0,0,00:00:01.8333333333333333
56,0,0,0,00:00:01.8666666666666667
57,0,0,0,00:00:01.9
58,0,0,0,00:00:01.9333333333333333
59,1,633,265,00:00:01.9666666666666666
60,1,645,246,00:00:02.0
61,1,653,233,00:00:02.033333333333333
62,1,663,221,00:00:02.0666666666666664
63,1,671,211,00:00:02.1
64,1,672,210,00:00:02.1333333333333333
65,1,681,202,00:00:02.1666666666666665
66,1,687,196,00:00:02.2
67,1,696,191,00:00:02.2333333333333334
68,1,703,187,00:00:02.2666666666666666
69,1,708,186,00:00:02.3
70,1,710,186,00:00:02.3333333333333335
71,1,716,186,00:00:02.3666666666666667
72,1,722,188,00:00:02.4
73,1,728,191,00:00:02.433333333333333
74,1,736,196,00:00:02.466666666666667
75,1,740,203,00:00:02.5
76,1,741,203,00:00:02.533333333333333
77,1,746,211,00:00:02.5666666666666664
78,1,751,221,00:00:02.6
79,1,756,231,00:00:02.6333333333333333
80,1,760,243,00:00:02.6666666666666665
81,1,765,258,00:00:02.7
82,1,763,257,00:00:02.7333333333333334
83,1,768,271,00:00:02.7666666666666666
84,1,771,287,00:00:02.8
85,1,776,306,00:00:02.8333333333333335
86,1,778,323,00:00:02.8666666666666667
87,1,782,343,00:00:02.9
88,1,782,343,00:00:02.933333333333333
89,1,786,361,00:00:02.966666666666667
90,1,785,381,00:00:03.0
91,1,760,387,00:00:03.033333333333333
92,0,0,0,00:00:03.0666666666666664
93,0,0,0,00:00:03.1
94,0,0,0,00:00:03.1333333333333333
95,0,0,0,00:00:03.1666666666666665
96,1,606,337,00:00:03.2
97,1,587,333,00:00:03.2333333333333334
98,1,571,331,00:00:03.2666666666666666
99,1,556,331,00:00:03.3
100,1,555,331,00:00:03.3333333333333335
101,1,543,331,00:00:03.3666666666666667
102,1,531,333,00:00:03.4
103,1,521,336,00:00:03.433333333333333
104,1,512,340,00:00:03.466666666666667
105,1,506,346,00:00:03.5
106,1,503,346,00:00:03.533333333333333
107,1,498,351,00:00:03.5666666666666664
108,1,491,356,00:00:03.6
109,1,486,365,00:00:03.6333333333333333
110,1,478,372,00:00:03.6666666666666665
111,1,476,380,00:00:03.6999999999999997
112,1,473,381,00:00:03.7333333333333334
113,1,470,390,00:00:03.7666666666666666
114,1,466,381,00:00:03.8
115,1,463,371,00:00:03.8333333333333335
116,1,463,356,00:00:03.8666666666666667
117,1,463,348,00:00:03.9
118,1,463,346,00:00:03.933333333333333
119,1,461,343,00:00:03.966666666666667
120,1,461,338,00:00:04.0
121,1,460,335,00:00:04.033333333333333
122,1,460,332,00:00:04.066666666666666
123,1,460,332,00:00:04.1
124,1,460,331,00:00:04.133333333333333
125,1,457,332,00:00:04.166666666666667
126,1,456,336,00:00:04.2
127,1,456,338,00:00:04.233333333333333
128,1,453,343,00:00:04.266666666666667
129,1,452,350,00:00:04.3
130,1,451,351,00:00:04.333333333333333
131,1,451,356,00:00:04.366666666666666
132,1,451,366,00:00:04.4
133,1,448,376,00:00:04.433333333333334
134,1,448,388,00:00:04.466666666666667
135,1,446,400,00:00:04.5
136,1,446,402,00:00:04.533333333333333
137,1,446,413,00:00:04.566666666666666
138,1,443,427,00:00:04.6
139,1,443,441,00:00:04.633333333333333
140,1,445,383,00:00:04.666666666666667
141,1,447,343,00:00:04.7
142,0,0,0,00:00:04.733333333333333
143,1,452,312,00:00:04.766666666666667
144,1,455,286,00:00:04.8
145,1,456,265,00:00:04.833333333333333
146,1,460,247,00:00:04.866666666666666
147,1,461,235,00:00:04.9
148,1,462,232,00:00:04.933333333333334
149,1,463,221,00:00:04.966666666666667
150,1,466,211,00:00:05.0
151,1,467,203,00:00:05.033333333333333
152,1,470,198,00:00:05.066666666666666
153,1,471,193,00:00:05.1
154,1,471,192,00:00:05.133333333333333
155,1,473,191,00:00:05.166666666666667
156,1,476,190,00:00:05.2
157,1,477,190,00:00:05.233333333333333
158,1,481,191,00:00:05.266666666666667
159,1,481,193,00:00:05.3
160,1,482,193,00:00:05.333333333333333
161,1,483,196,00:00:05.366666666666666
162,1,485,201,00:00:05.4
163,1,475,237,00:00:05.433333333333334
164,1,461,270,00:00:05.466666666666667
165,1,452,298,00:00:05.5
166,1,452,298,00:00:05.533333333333333
167,1,445,321,00:00:05.566666666666666
168,1,437,342,00:00:05.6
169,1,431,363,00:00:05.633333333333333
170,1,426,382,00:00:05.666666666666667
171,1,421,401,00:00:05.7
172,1,421,402,00:00:05.733333333333333
173,1,416,421,00:00:05.766666666666667
174,1,411,441,00:00:05.8
175,1,406,461,00:00:05.833333333333333
176,0,0,0,00:00:05.866666666666666
177,1,407,455,00:00:05.9
178,1,408,452,00:00:05.933333333333334
179,1,407,450,00:00:05.966666666666667
180,1,408,445,00:00:06.0
181,1,406,441,00:00:06.033333333333333
182,1,407,438,00:00:06.066666666666666
183,1,411,441,00:00:06.1
184,1,412,440,00:00:06.133333333333333
185,0,0,0,00:00:06.166666666666667
186,1,420,441,00:00:06.2
187,1,420,446,00:00:06.233333333333333
188,1,421,451,00:00:06.266666666666667
189,1,422,456,00:00:06.3
190,1,422,456,00:00:06.333333333333333
191,1,423,461,00:00:06.366666666666666
192,1,426,471,00:00:06.4
193,1,428,480,00:00:06.433333333333334
194,1,428,488,00:00:06.466666666666667
195,1,431,501,00:00:06.5
196,1,431,501,00:00:06.533333333333333
197,1,431,510,00:00:06.566666666666666
198,1,430,503,00:00:06.6
199,1,428,498,00:00:06.633333333333333
200,1,428,496,00:00:06.666666666666667
