Frame,Visibility,X,Y,Time
0,1,286,23,00:00:00.0
1,1,287,25,00:00:00.03333333333333333
2,1,287,27,00:00:00.06666666666666667
3,1,288,26,00:00:00.1
4,1,288,27,00:00:00.13333333333333333
5,1,290,28,00:00:00.16666666666666666
6,1,287,30,00:00:00.2
7,1,278,5,00:00:00.23333333333333334
8,0,0,0,00:00:00.26666666666666666
9,0,0,0,00:00:00.3
10,0,0,0,00:00:00.3333333333333333
11,0,0,0,00:00:00.36666666666666664
12,1,616,355,00:00:00.4
13,1,613,361,00:00:00.43333333333333335
14,1,612,370,00:00:00.4666666666666667
15,1,610,371,00:00:00.5
16,1,606,380,00:00:00.5333333333333333
17,1,603,392,00:00:00.5666666666666667
18,1,601,403,00:00:00.6
19,1,598,416,00:00:00.6333333333333333
20,1,595,431,00:00:00.6666666666666666
21,1,596,431,00:00:00.7
22,1,593,446,00:00:00.7333333333333333
23,0,0,0,00:00:00.7666666666666666
24,1,566,387,00:00:00.8
25,1,556,350,00:00:00.8333333333333334
26,1,543,321,00:00:00.8666666666666667
27,1,541,321,00:00:00.9
28,1,531,296,00:00:00.9333333333333333
29,1,523,273,00:00:00.9666666666666667
30,1,515,253,00:00:01.0
31,1,508,241,00:00:01.0333333333333332
32,1,501,227,00:00:01.0666666666666667
33,1,501,226,00:00:01.1
34,1,496,216,00:00:01.1333333333333333
35,1,490,208,00:00:01.1666666666666667
36,1,486,201,00:00:01.2
37,1,481,196,00:00:01.2333333333333334
38,1,476,193,00:00:01.2666666666666666
39,1,476,193,00:00:01.3
40,1,472,191,00:00:01.3333333333333333
41,1,468,191,00:00:01.3666666666666667
42,1,466,191,00:00:01.4
43,1,462,193,00:00:01.4333333333333333
44,1,461,196,00:00:01.4666666666666666
45,1,461,196,00:00:01.5
46,1,458,201,00:00:01.5333333333333332
47,1,456,206,00:00:01.5666666666666667
48,1,453,211,00:00:01.6
49,1,451,218,00:00:01.6333333333333333
50,1,448,226,00:00:01.6666666666666667
51,1,450,226,00:00:01.7
52,1,448,236,00:00:01.7333333333333334
53,1,446,246,00:00:01.7666666666666666
54,1,446,256,00:00:01.8
55,1,445,268,00:00:01.8333333333333333
56,1,437,297,00:00:01.8666666666666667
57,1,440,296,00:00:01.9
58,1,436,321,00:00:01.9333333333333333
59,1,431,338,00:00:01.9666666666666666
60,1,428,356,00:00:02.0
61,1,426,373,00:00:02.033333333333333
62,1,423,388,00:00:02.0666666666666664
63,1,423,388,00:00:02.1
64,1,421,405,00:00:02.1333333333333333
65,1,418,421,00:00:02.1666666666666665
66,1,416,436,00:00:02.2
67,1,415,453,00:00:02.2333333333333334
68,1,411,470,00:00:02.2666666666666666
69,1,411,470,00:00:02.3
70,0,0,0,00:00:02.3333333333333335
71,1,415,435,00:00:02.3666666666666667
