Frame,Visibility,X,Y,Time
0,0,0,0,00:00:00.0
1,0,0,0,00:00:00.03333333333333333
2,0,0,0,00:00:00.06666666666666667
3,0,0,0,00:00:00.1
4,0,0,0,00:00:00.13333333333333333
5,0,0,0,00:00:00.16666666666666666
6,0,0,0,00:00:00.2
7,0,0,0,00:00:00.23333333333333334
8,0,0,0,00:00:00.26666666666666666
9,0,0,0,00:00:00.3
10,0,0,0,00:00:00.3333333333333333
11,0,0,0,00:00:00.36666666666666664
12,0,0,0,00:00:00.4
13,0,0,0,00:00:00.43333333333333335
14,0,0,0,00:00:00.4666666666666667
15,0,0,0,00:00:00.5
16,0,0,0,00:00:00.5333333333333333
17,0,0,0,00:00:00.5666666666666667
18,0,0,0,00:00:00.6
19,0,0,0,00:00:00.6333333333333333
20,0,0,0,00:00:00.6666666666666666
21,0,0,0,00:00:00.7
22,0,0,0,00:00:00.7333333333333333
23,0,0,0,00:00:00.7666666666666666
24,0,0,0,00:00:00.8
25,0,0,0,00:00:00.8333333333333334
26,0,0,0,00:00:00.8666666666666667
27,0,0,0,00:00:00.9
28,0,0,0,00:00:00.9333333333333333
29,0,0,0,00:00:00.9666666666666667
30,1,577,365,00:00:01.0
31,1,572,356,00:00:01.0333333333333332
32,1,568,348,00:00:01.0666666666666667
33,0,0,0,00:00:01.1
34,0,0,0,00:00:01.1333333333333333
35,0,0,0,00:00:01.1666666666666667
36,0,0,0,00:00:01.2
37,0,0,0,00:00:01.2333333333333334
38,0,0,0,00:00:01.2666666666666666
39,1,552,340,00:00:01.3
40,1,552,341,00:00:01.3333333333333333
41,1,548,343,00:00:01.3666666666666667
42,1,548,348,00:00:01.4
43,1,546,353,00:00:01.4333333333333333
44,1,546,361,00:00:01.4666666666666666
45,1,550,363,00:00:01.5
46,1,550,363,00:00:01.5333333333333332
47,1,560,360,00:00:01.5666666666666667
48,1,573,350,00:00:01.6
49,1,581,343,00:00:01.6333333333333333
50,1,592,338,00:00:01.6666666666666667
51,0,0,0,00:00:01.7
52,0,0,0,00:00:01.7333333333333334
53,0,0,0,00:00:01.7666666666666666
54,0,0,0,00:00:01.8
55,0,0,0,00:00:01.8333333333333333
56,0,0,0,00:00:01.8666666666666667
57,1,637,365,00:00:01.9
58,1,637,363,00:00:01.9333333333333333
59,1,642,371,00:00:01.9666666666666666
60,1,648,378,00:00:02.0
61,1,656,388,00:00:02.033333333333333
62,1,660,401,00:00:02.0666666666666664
63,0,0,0,00:00:02.1
64,0,0,0,00:00:02.1333333333333333
65,0,0,0,00:00:02.1666666666666665
66,0,0,0,00:00:02.2
67,1,598,327,00:00:02.2333333333333334
68,1,586,313,00:00:02.2666666666666666
69,1,577,305,00:00:02.3
70,1,577,306,00:00:02.3333333333333335
71,1,570,301,00:00:02.3666666666666667
72,1,565,298,00:00:02.4
73,1,558,296,00:00:02.433333333333333
74,1,547,292,00:00:02.466666666666667
75,1,537,288,00:00:02.5
76,1,536,288,00:00:02.533333333333333
77,1,523,291,00:00:02.5666666666666664
78,1,511,293,00:00:02.6
79,1,501,296,00:00:02.6333333333333333
80,1,491,301,00:00:02.6666666666666665
81,1,483,306,00:00:02.7
82,1,481,307,00:00:02.7333333333333334
83,1,476,311,00:00:02.7666666666666666
84,1,466,321,00:00:02.8
85,1,458,328,00:00:02.8333333333333335
86,1,451,338,00:00:02.8666666666666667
87,1,446,347,00:00:02.9
88,1,446,348,00:00:02.933333333333333
89,1,438,360,00:00:02.966666666666667
90,1,431,371,00:00:03.0
91,1,426,386,00:00:03.033333333333333
92,1,423,357,00:00:03.0666666666666664
93,1,445,293,00:00:03.1
94,1,445,292,00:00:03.1333333333333333
95,1,455,247,00:00:03.1666666666666665
96,1,463,211,00:00:03.2
97,1,470,185,00:00:03.2333333333333334
98,1,476,163,00:00:03.2666666666666666
99,1,480,145,00:00:03.3
100,1,480,143,00:00:03.3333333333333335
101,1,483,133,00:00:03.3666666666666667
102,1,487,121,00:00:03.4
103,1,491,112,00:00:03.433333333333333
104,1,496,106,00:00:03.466666666666667
105,1,498,101,00:00:03.5
106,1,498,101,00:00:03.533333333333333
107,1,501,98,00:00:03.5666666666666664
108,1,506,96,00:00:03.6
109,1,507,96,00:00:03.6333333333333333
110,1,510,97,00:00:03.6666666666666665
111,1,512,98,00:00:03.6999999999999997
112,1,512,100,00:00:03.7333333333333334
113,1,516,103,00:00:03.7666666666666666
114,1,518,106,00:00:03.8
115,1,521,112,00:00:03.8333333333333335
116,1,522,121,00:00:03.8666666666666667
117,1,526,126,00:00:03.9
118,1,526,127,00:00:03.933333333333333
119,1,526,135,00:00:03.966666666666667
120,1,530,143,00:00:04.0
121,1,531,155,00:00:04.033333333333333
122,1,535,166,00:00:04.066666666666666
123,1,536,177,00:00:04.1
124,1,536,178,00:00:04.133333333333333
125,1,540,191,00:00:04.166666666666667
126,1,531,213,00:00:04.2
127,1,528,230,00:00:04.233333333333333
128,1,526,246,00:00:04.266666666666667
129,1,522,265,00:00:04.3
130,1,522,265,00:00:04.333333333333333
131,1,521,276,00:00:04.366666666666666
132,1,516,292,00:00:04.4
133,1,516,310,00:00:04.433333333333334
134,1,512,326,00:00:04.466666666666667
135,1,511,341,00:00:04.5
136,1,512,342,00:00:04.533333333333333
137,1,510,358,00:00:04.566666666666666
138,1,508,376,00:00:04.6
139,1,506,393,00:00:04.633333333333333
140,1,505,412,00:00:04.666666666666667
141,1,501,431,00:00:04.7
142,1,502,432,00:00:04.733333333333333
143,1,501,451,00:00:04.766666666666667
144,1,498,471,00:00:04.8
145,1,498,491,00:00:04.833333333333333
146,0,0,0,00:00:04.866666666666666
147,0,0,0,00:00:04.9
148,0,0,0,00:00:04.933333333333334
149,0,0,0,00:00:04.966666666666667
150,0,0,0,00:00:05.0
151,0,0,0,00:00:05.033333333333333
152,0,0,0,00:00:05.066666666666666
153,1,625,261,00:00:05.1
154,1,625,258,00:00:05.133333333333333
155,1,641,233,00:00:05.166666666666667
156,1,651,213,00:00:05.2
157,1,663,197,00:00:05.233333333333333
158,1,673,183,00:00:05.266666666666667
159,1,681,171,00:00:05.3
160,1,683,171,00:00:05.333333333333333
161,1,691,161,00:00:05.366666666666666
162,1,698,153,00:00:05.4
163,1,706,148,00:00:05.433333333333334
164,1,713,143,00:00:05.466666666666667
165,1,720,142,00:00:05.5
166,1,720,142,00:00:05.533333333333333
167,1,726,141,00:00:05.566666666666666
168,1,732,141,00:00:05.6
169,1,738,141,00:00:05.633333333333333
170,1,746,143,00:00:05.666666666666667
171,1,750,148,00:00:05.7
172,1,751,147,00:00:05.733333333333333
173,1,755,151,00:00:05.766666666666667
174,1,761,157,00:00:05.8
175,1,766,163,00:00:05.833333333333333
176,1,771,171,00:00:05.866666666666666
177,1,776,181,00:00:05.9
178,1,776,181,00:00:05.933333333333334
179,1,778,188,00:00:05.966666666666667
180,1,783,198,00:00:06.0
181,1,792,226,00:00:06.033333333333333
182,1,801,266,00:00:06.066666666666666
183,0,0,0,00:00:06.1
184,0,0,0,00:00:06.133333333333333
185,0,0,0,00:00:06.166666666666667
186,1,815,341,00:00:06.2
187,1,820,363,00:00:06.233333333333333
188,1,822,383,00:00:06.266666666666667
189,1,826,405,00:00:06.3
190,1,826,406,00:00:06.333333333333333
191,1,828,425,00:00:06.366666666666666
192,1,831,443,00:00:06.4
193,1,833,463,00:00:06.433333333333334
194,1,836,486,00:00:06.466666666666667
195,0,0,0,00:00:06.5
196,0,0,0,00:00:06.533333333333333
197,0,0,0,00:00:06.566666666666666
198,0,0,0,00:00:06.6
199,1,701,350,00:00:06.633333333333333
200,1,682,331,00:00:06.666666666666667
201,0,0,0,00:00:06.7
202,1,661,312,00:00:06.733333333333333
203,1,646,302,00:00:06.766666666666667
204,1,627,291,00:00:06.8
205,1,613,283,00:00:06.833333333333333
206,1,598,276,00:00:06.866666666666666
207,1,587,271,00:00:06.8999999999999995
208,1,586,271,00:00:06.933333333333334
209,1,577,268,00:00:06.966666666666667
210,1,566,266,00:00:07.0
211,1,556,266,00:00:07.033333333333333
212,1,546,268,00:00:07.066666666666666
213,1,538,271,00:00:07.1
214,1,538,271,00:00:07.133333333333333
215,1,531,273,00:00:07.166666666666667
216,1,523,278,00:00:07.2
217,1,516,283,00:00:07.233333333333333
218,1,508,291,00:00:07.266666666666667
219,1,503,297,00:00:07.3
220,1,501,298,00:00:07.333333333333333
221,1,496,306,00:00:07.366666666666666
222,1,491,316,00:00:07.3999999999999995
223,1,486,328,00:00:07.433333333333334
224,1,480,337,00:00:07.466666666666667
225,1,473,356,00:00:07.5
226,1,473,353,00:00:07.533333333333333
227,1,475,361,00:00:07.566666666666666
228,1,470,376,00:00:07.6
229,1,466,391,00:00:07.633333333333333
230,1,465,402,00:00:07.666666666666667
231,1,461,395,00:00:07.7
232,1,461,396,00:00:07.733333333333333
233,1,458,360,00:00:07.766666666666667
234,1,458,338,00:00:07.8
235,1,458,320,00:00:07.833333333333333
236,1,456,303,00:00:07.866666666666666
237,1,455,287,00:00:07.8999999999999995
238,1,455,287,00:00:07.933333333333334
239,1,455,281,00:00:07.966666666666667
240,1,453,271,00:00:08.0
241,1,453,263,00:00:08.033333333333333
242,1,452,256,00:00:08.066666666666666
243,1,451,253,00:00:08.1
244,1,451,252,00:00:08.133333333333333
245,1,451,251,00:00:08.166666666666666
246,1,448,251,00:00:08.2
247,1,447,251,00:00:08.233333333333333
248,1,446,253,00:00:08.266666666666666
249,1,446,256,00:00:08.3
250,1,446,258,00:00:08.333333333333334
251,1,443,263,00:00:08.366666666666667
252,1,443,271,00:00:08.4
253,1,441,278,00:00:08.433333333333334
254,1,441,288,00:00:08.466666666666667
255,1,441,298,00:00:08.5
256,1,438,301,00:00:08.533333333333333
257,1,438,311,00:00:08.566666666666666
258,1,436,326,00:00:08.6
259,1,433,341,00:00:08.633333333333333
260,1,432,357,00:00:08.666666666666666
261,1,431,372,00:00:08.7
262,1,431,375,00:00:08.733333333333333
263,1,428,391,00:00:08.766666666666666
264,1,426,411,00:00:08.8
265,1,425,428,00:00:08.833333333333334
266,1,425,451,00:00:08.866666666666667
267,0,0,0,00:00:08.9
268,0,0,0,00:00:08.933333333333334
269,1,421,498,00:00:08.966666666666667
270,0,0,0,00:00:09.0
271,0,0,0,00:00:09.033333333333333
272,0,0,0,00:00:09.066666666666666
