Frame,Visibility,X,Y,Time
0,0,0,0,00:00:00.0
1,0,0,0,00:00:00.03333333333333333
2,0,0,0,00:00:00.06666666666666667
3,0,0,0,00:00:00.1
4,0,0,0,00:00:00.13333333333333333
5,0,0,0,00:00:00.16666666666666666
6,0,0,0,00:00:00.2
7,0,0,0,00:00:00.23333333333333334
8,0,0,0,00:00:00.26666666666666666
9,0,0,0,00:00:00.3
10,0,0,0,00:00:00.3333333333333333
11,0,0,0,00:00:00.36666666666666664
12,0,0,0,00:00:00.4
13,0,0,0,00:00:00.43333333333333335
14,0,0,0,00:00:00.4666666666666667
15,0,0,0,00:00:00.5
16,0,0,0,00:00:00.5333333333333333
17,0,0,0,00:00:00.5666666666666667
18,0,0,0,00:00:00.6
19,0,0,0,00:00:00.6333333333333333
20,0,0,0,00:00:00.6666666666666666
21,0,0,0,00:00:00.7
22,0,0,0,00:00:00.7333333333333333
23,0,0,0,00:00:00.7666666666666666
24,1,671,355,00:00:00.8
25,1,676,348,00:00:00.8333333333333334
26,1,675,347,00:00:00.8666666666666667
27,1,681,341,00:00:00.9
28,1,686,338,00:00:00.9333333333333333
29,1,688,341,00:00:00.9666666666666667
30,1,692,341,00:00:01.0
31,1,696,343,00:00:01.0333333333333332
32,1,697,343,00:00:01.0666666666666667
33,1,701,346,00:00:01.1
34,1,706,351,00:00:01.1333333333333333
35,1,708,356,00:00:01.1666666666666667
36,1,711,361,00:00:01.2
37,1,712,370,00:00:01.2333333333333334
38,1,713,371,00:00:01.2666666666666666
39,1,716,380,00:00:01.3
40,1,718,391,00:00:01.3333333333333333
41,1,721,401,00:00:01.3666666666666667
42,1,723,416,00:00:01.4
43,1,726,428,00:00:01.4333333333333333
44,1,725,428,00:00:01.4666666666666666
45,1,696,388,00:00:01.5
46,0,0,0,00:00:01.5333333333333332
47,0,0,0,00:00:01.5666666666666667
48,1,628,283,00:00:01.6
49,1,616,263,00:00:01.6333333333333333
50,1,615,263,00:00:01.6666666666666667
51,1,601,246,00:00:01.7
52,1,588,233,00:00:01.7333333333333334
53,1,578,223,00:00:01.7666666666666666
54,1,568,215,00:00:01.8
55,1,561,208,00:00:01.8333333333333333
56,1,560,207,00:00:01.8666666666666667
57,1,553,203,00:00:01.9
58,1,546,201,00:00:01.9333333333333333
59,1,538,198,00:00:01.9666666666666666
60,1,533,198,00:00:02.0
61,1,528,200,00:00:02.033333333333333
62,1,528,200,00:00:02.0666666666666664
63,1,523,201,00:00:02.1
64,1,518,206,00:00:02.1333333333333333
65,1,516,208,00:00:02.1666666666666665
66,1,511,215,00:00:02.2
67,1,510,218,00:00:02.2333333333333334
68,1,507,221,00:00:02.2666666666666666
69,1,505,226,00:00:02.3
70,1,501,236,00:00:02.3333333333333335
71,1,500,243,00:00:02.3666666666666667
72,1,496,253,00:00:02.4
73,1,496,261,00:00:02.433333333333333
74,1,495,263,00:00:02.466666666666667
75,1,492,277,00:00:02.5
76,1,493,278,00:00:02.533333333333333
77,1,496,286,00:00:02.5666666666666664
78,1,496,288,00:00:02.6
79,1,496,295,00:00:02.6333333333333333
80,1,496,296,00:00:02.6666666666666665
81,1,496,301,00:00:02.7
82,1,496,308,00:00:02.7333333333333334
83,1,496,316,00:00:02.7666666666666666
84,1,496,326,00:00:02.8
85,1,495,332,00:00:02.8333333333333335
86,1,495,333,00:00:02.8666666666666667
87,1,493,346,00:00:02.9
88,1,493,356,00:00:02.933333333333333
89,1,493,366,00:00:02.966666666666667
90,1,492,378,00:00:03.0
91,1,492,391,00:00:03.033333333333333
92,1,492,392,00:00:03.0666666666666664
93,1,488,401,00:00:03.1
94,1,486,333,00:00:03.1333333333333333
95,1,481,293,00:00:03.1666666666666665
96,1,478,263,00:00:03.2
97,1,477,242,00:00:03.2333333333333334
98,1,476,241,00:00:03.2666666666666666
99,1,476,223,00:00:03.3
100,1,473,208,00:00:03.3333333333333335
101,1,471,198,00:00:03.3666666666666667
102,1,471,188,00:00:03.4
103,1,471,182,00:00:03.433333333333333
104,1,471,181,00:00:03.466666666666667
105,1,471,178,00:00:03.5
106,1,470,173,00:00:03.533333333333333
107,1,470,172,00:00:03.5666666666666664
108,1,468,172,00:00:03.6
109,1,470,172,00:00:03.6333333333333333
110,1,470,172,00:00:03.6666666666666665
111,1,470,176,00:00:03.6999999999999997
112,1,468,180,00:00:03.7333333333333334
113,1,468,183,00:00:03.7666666666666666
114,1,468,188,00:00:03.8
115,1,470,193,00:00:03.8333333333333335
116,1,468,196,00:00:03.8666666666666667
117,1,468,201,00:00:03.9
118,1,471,211,00:00:03.933333333333333
119,1,471,220,00:00:03.966666666666667
120,1,471,228,00:00:04.0
121,1,472,238,00:00:04.033333333333333
122,1,471,238,00:00:04.066666666666666
123,1,471,251,00:00:04.1
124,1,477,258,00:00:04.133333333333333
125,0,0,0,00:00:04.166666666666667
126,1,561,272,00:00:04.2
127,0,0,0,00:00:04.233333333333333
128,0,0,0,00:00:04.266666666666667
129,1,608,281,00:00:04.3
130,1,630,286,00:00:04.333333333333333
131,1,650,293,00:00:04.366666666666666
132,1,666,301,00:00:04.4
133,1,682,308,00:00:04.433333333333334
134,1,683,307,00:00:04.466666666666667
135,1,698,318,00:00:04.5
136,1,712,328,00:00:04.533333333333333
137,1,727,340,00:00:04.566666666666666
138,1,738,350,00:00:04.6
139,1,751,361,00:00:04.633333333333333
140,1,751,361,00:00:04.666666666666667
141,1,761,376,00:00:04.7
142,1,772,388,00:00:04.733333333333333
143,1,783,403,00:00:04.766666666666667
144,1,791,421,00:00:04.8
145,1,801,435,00:00:04.833333333333333
146,1,801,436,00:00:04.866666666666666
147,1,811,453,00:00:04.9
148,1,818,471,00:00:04.933333333333334
149,1,826,488,00:00:04.966666666666667
150,0,0,0,00:00:05.0
151,0,0,0,00:00:05.033333333333333
152,0,0,0,00:00:05.066666666666666
153,1,753,425,00:00:05.1
154,1,733,405,00:00:05.133333333333333
155,1,710,393,00:00:05.166666666666667
156,0,0,0,00:00:05.2
157,0,0,0,00:00:05.233333333333333
158,0,0,0,00:00:05.266666666666667
159,1,645,348,00:00:05.3
160,1,641,357,00:00:05.333333333333333
161,1,626,353,00:00:05.366666666666666
162,1,613,350,00:00:05.4
163,1,602,348,00:00:05.433333333333334
164,1,601,347,00:00:05.466666666666667
165,1,588,348,00:00:05.5
166,1,578,351,00:00:05.533333333333333
167,1,565,353,00:00:05.566666666666666
168,1,557,356,00:00:05.6
169,1,548,362,00:00:05.633333333333333
170,1,547,362,00:00:05.666666666666667
171,1,540,368,00:00:05.7
172,1,530,376,00:00:05.733333333333333
173,1,521,383,00:00:05.766666666666667
174,1,515,392,00:00:05.8
175,1,508,402,00:00:05.833333333333333
176,1,507,403,00:00:05.866666666666666
177,1,500,416,00:00:05.9
178,1,493,426,00:00:05.933333333333334
179,1,488,438,00:00:05.966666666666667
180,1,483,450,00:00:06.0
181,0,0,0,00:00:06.033333333333333
182,0,0,0,00:00:06.066666666666666
183,1,538,350,00:00:06.1
184,1,558,316,00:00:06.133333333333333
185,1,578,285,00:00:06.166666666666667
186,1,593,258,00:00:06.2
187,1,608,236,00:00:06.233333333333333
188,1,610,236,00:00:06.266666666666667
189,1,623,213,00:00:06.3
190,1,637,196,00:00:06.333333333333333
191,1,651,181,00:00:06.366666666666666
192,1,661,168,00:00:06.4
193,1,672,157,00:00:06.433333333333334
194,1,675,156,00:00:06.466666666666667
195,1,686,147,00:00:06.5
196,1,696,138,00:00:06.533333333333333
197,1,706,133,00:00:06.566666666666666
198,1,716,131,00:00:06.6
199,1,725,128,00:00:06.633333333333333
200,1,726,127,00:00:06.666666666666667
201,1,736,127,00:00:06.7
202,1,746,128,00:00:06.733333333333333
203,1,755,131,00:00:06.766666666666667
204,1,761,133,00:00:06.8
205,1,770,138,00:00:06.833333333333333
206,1,771,140,00:00:06.866666666666666
207,1,778,148,00:00:06.8999999999999995
208,1,786,156,00:00:06.933333333333334
209,1,793,167,00:00:06.966666666666667
210,1,801,178,00:00:07.0
211,1,806,191,00:00:07.033333333333333
212,1,806,191,00:00:07.066666666666666
213,1,813,205,00:00:07.1
214,1,821,221,00:00:07.133333333333333
215,1,826,236,00:00:07.166666666666667
216,1,830,255,00:00:07.2
217,1,835,272,00:00:07.233333333333333
218,1,835,271,00:00:07.266666666666667
219,1,841,293,00:00:07.3
220,1,845,313,00:00:07.333333333333333
221,1,842,338,00:00:07.366666666666666
222,1,831,346,00:00:07.3999999999999995
223,1,825,353,00:00:07.433333333333334
224,1,825,353,00:00:07.466666666666667
225,1,821,360,00:00:07.5
226,1,818,365,00:00:07.533333333333333
227,1,816,371,00:00:07.566666666666666
228,1,813,377,00:00:07.6
229,1,815,381,00:00:07.633333333333333
230,1,813,385,00:00:07.666666666666667
231,1,812,391,00:00:07.7
232,1,812,396,00:00:07.733333333333333
233,1,811,405,00:00:07.766666666666667
234,1,790,395,00:00:07.8
235,1,763,373,00:00:07.833333333333333
236,1,765,372,00:00:07.866666666666666
237,0,0,0,00:00:07.8999999999999995
238,0,0,0,00:00:07.933333333333334
239,0,0,0,00:00:07.966666666666667
240,1,687,325,00:00:08.0
241,1,672,318,00:00:08.033333333333333
242,1,672,318,00:00:08.066666666666666
243,1,657,315,00:00:08.1
244,1,646,313,00:00:08.133333333333333
245,1,633,311,00:00:08.166666666666666
246,1,623,313,00:00:08.2
247,1,615,315,00:00:08.233333333333333
248,1,612,313,00:00:08.266666666666666
249,1,603,317,00:00:08.3
250,1,593,323,00:00:08.333333333333334
251,1,583,328,00:00:08.366666666666667
252,1,573,336,00:00:08.4
253,1,566,343,00:00:08.433333333333334
254,1,566,345,00:00:08.466666666666667
255,1,556,356,00:00:08.5
256,1,548,366,00:00:08.533333333333333
257,1,540,378,00:00:08.566666666666666
258,1,532,391,00:00:08.6
259,1,526,403,00:00:08.633333333333333
260,1,523,406,00:00:08.666666666666666
261,1,517,418,00:00:08.7
262,1,511,436,00:00:08.733333333333333
263,1,492,363,00:00:08.766666666666666
264,1,481,313,00:00:08.8
265,1,476,278,00:00:08.833333333333334
266,1,476,278,00:00:08.866666666666667
267,1,470,255,00:00:08.9
268,1,466,235,00:00:08.933333333333334
269,1,461,221,00:00:08.966666666666667
270,1,458,211,00:00:09.0
271,1,457,203,00:00:09.033333333333333
272,1,457,201,00:00:09.066666666666666
