Frame,Visibility,X,Y,Time
0,0,0,0,00:00:00.0
1,0,0,0,00:00:00.03333333333333333
2,0,0,0,00:00:00.06666666666666667
3,0,0,0,00:00:00.1
4,0,0,0,00:00:00.13333333333333333
5,0,0,0,00:00:00.16666666666666666
6,0,0,0,00:00:00.2
7,0,0,0,00:00:00.23333333333333334
8,0,0,0,00:00:00.26666666666666666
9,0,0,0,00:00:00.3
10,0,0,0,00:00:00.3333333333333333
11,0,0,0,00:00:00.36666666666666664
12,0,0,0,00:00:00.4
13,0,0,0,00:00:00.43333333333333335
14,0,0,0,00:00:00.4666666666666667
15,0,0,0,00:00:00.5
16,0,0,0,00:00:00.5333333333333333
17,0,0,0,00:00:00.5666666666666667
18,0,0,0,00:00:00.6
19,0,0,0,00:00:00.6333333333333333
20,0,0,0,00:00:00.6666666666666666
21,0,0,0,00:00:00.7
22,0,0,0,00:00:00.7333333333333333
23,0,0,0,00:00:00.7666666666666666
24,0,0,0,00:00:00.8
25,0,0,0,00:00:00.8333333333333334
26,0,0,0,00:00:00.8666666666666667
27,0,0,0,00:00:00.9
28,0,0,0,00:00:00.9333333333333333
29,0,0,0,00:00:00.9666666666666667
30,0,0,0,00:00:01.0
31,0,0,0,00:00:01.0333333333333332
32,0,0,0,00:00:01.0666666666666667
33,0,0,0,00:00:01.1
34,0,0,0,00:00:01.1333333333333333
35,0,0,0,00:00:01.1666666666666667
36,0,0,0,00:00:01.2
37,0,0,0,00:00:01.2333333333333334
38,0,0,0,00:00:01.2666666666666666
39,0,0,0,00:00:01.3
40,0,0,0,00:00:01.3333333333333333
41,0,0,0,00:00:01.3666666666666667
42,1,540,353,00:00:01.4
43,1,537,357,00:00:01.4333333333333333
44,1,533,360,00:00:01.4666666666666666
45,1,531,368,00:00:01.5
46,1,531,375,00:00:01.5333333333333332
47,1,531,376,00:00:01.5666666666666667
48,1,531,381,00:00:01.6
49,0,0,0,00:00:01.6333333333333333
50,0,0,0,00:00:01.6666666666666667
51,0,0,0,00:00:01.7
52,0,0,0,00:00:01.7333333333333334
53,0,0,0,00:00:01.7666666666666666
54,1,610,336,00:00:01.8
55,1,621,336,00:00:01.8333333333333333
56,1,633,336,00:00:01.8666666666666667
57,1,646,338,00:00:01.9
58,1,656,338,00:00:01.9333333333333333
59,1,656,340,00:00:01.9666666666666666
60,1,668,342,00:00:02.0
61,1,678,346,00:00:02.033333333333333
62,1,690,353,00:00:02.0666666666666664
63,1,700,358,00:00:02.1
64,1,706,366,00:00:02.1333333333333333
65,1,708,366,00:00:02.1666666666666665
66,1,716,377,00:00:02.2
67,1,726,388,00:00:02.2333333333333334
68,1,733,401,00:00:02.2666666666666666
69,1,741,413,00:00:02.3
70,1,748,426,00:00:02.3333333333333335
71,1,748,426,00:00:02.3666666666666667
72,1,756,441,00:00:02.4
73,1,763,456,00:00:02.433333333333333
74,1,768,473,00:00:02.466666666666667
75,1,772,485,00:00:02.5
76,1,767,422,00:00:02.533333333333333
77,1,767,421,00:00:02.5666666666666664
78,1,761,371,00:00:02.6
79,1,757,336,00:00:02.6333333333333333
80,1,755,306,00:00:02.6666666666666665
81,1,751,281,00:00:02.7
82,1,748,262,00:00:02.7333333333333334
83,1,748,262,00:00:02.7666666666666666
84,1,746,241,00:00:02.8
85,1,743,226,00:00:02.8333333333333335
86,1,741,213,00:00:02.8666666666666667
87,1,741,203,00:00:02.9
88,1,741,196,00:00:02.933333333333333
89,1,740,196,00:00:02.966666666666667
90,1,738,190,00:00:03.0
91,1,736,183,00:00:03.033333333333333
92,1,736,181,00:00:03.0666666666666664
93,1,736,176,00:00:03.1
94,0,0,0,00:00:03.1333333333333333
95,0,0,0,00:00:03.1666666666666665
96,1,732,177,00:00:03.2
97,1,732,180,00:00:03.2333333333333334
98,1,732,182,00:00:03.2666666666666666
99,1,731,186,00:00:03.3
100,1,732,191,00:00:03.3333333333333335
101,1,731,191,00:00:03.3666666666666667
102,1,731,196,00:00:03.4
103,1,731,206,00:00:03.433333333333333
104,1,731,213,00:00:03.466666666666667
105,1,742,230,00:00:03.5
106,1,751,242,00:00:03.533333333333333
107,1,752,241,00:00:03.5666666666666664
108,1,761,253,00:00:03.6
109,1,767,266,00:00:03.6333333333333333
110,1,772,278,00:00:03.6666666666666665
111,1,778,291,00:00:03.6999999999999997
112,1,783,303,00:00:03.7333333333333334
113,1,782,303,00:00:03.7666666666666666
114,1,787,316,00:00:03.8
115,1,791,331,00:00:03.8333333333333335
116,1,795,346,00:00:03.8666666666666667
117,1,797,358,00:00:03.9
118,1,801,373,00:00:03.933333333333333
119,1,801,373,00:00:03.966666666666667
120,1,803,391,00:00:04.0
121,1,806,406,00:00:04.033333333333333
122,1,808,423,00:00:04.066666666666666
123,1,811,441,00:00:04.1
124,1,811,456,00:00:04.133333333333333
125,1,811,455,00:00:04.166666666666667
126,1,811,435,00:00:04.2
127,1,813,413,00:00:04.233333333333333
128,1,813,396,00:00:04.266666666666667
129,1,813,382,00:00:04.3
130,1,813,371,00:00:04.333333333333333
131,1,813,368,00:00:04.366666666666666
132,1,816,358,00:00:04.4
133,1,816,353,00:00:04.433333333333334
134,1,816,348,00:00:04.466666666666667
135,1,816,346,00:00:04.5
136,1,816,343,00:00:04.533333333333333
137,1,816,342,00:00:04.566666666666666
138,1,816,341,00:00:04.6
139,1,816,341,00:00:04.633333333333333
140,1,816,343,00:00:04.666666666666667
141,1,816,346,00:00:04.7
142,1,817,351,00:00:04.733333333333333
143,1,818,351,00:00:04.766666666666667
144,1,818,356,00:00:04.8
145,1,818,365,00:00:04.833333333333333
146,1,818,373,00:00:04.866666666666666
147,1,821,381,00:00:04.9
148,1,821,391,00:00:04.933333333333334
149,1,821,391,00:00:04.966666666666667
150,1,821,402,00:00:05.0
151,1,821,413,00:00:05.033333333333333
152,1,821,426,00:00:05.066666666666666
153,1,821,438,00:00:05.1
154,1,805,416,00:00:05.133333333333333
155,1,803,408,00:00:05.166666666666667
156,1,782,358,00:00:05.2
157,1,763,323,00:00:05.233333333333333
158,1,746,291,00:00:05.266666666666667
159,1,732,263,00:00:05.3
160,1,720,241,00:00:05.333333333333333
161,1,720,240,00:00:05.366666666666666
162,1,705,218,00:00:05.4
163,1,692,200,00:00:05.433333333333334
164,1,681,185,00:00:05.466666666666667
165,1,671,171,00:00:05.5
166,1,661,161,00:00:05.533333333333333
167,1,660,161,00:00:05.566666666666666
168,1,650,151,00:00:05.6
169,1,640,143,00:00:05.633333333333333
170,1,630,138,00:00:05.666666666666667
171,1,621,133,00:00:05.7
172,1,612,131,00:00:05.733333333333333
173,1,612,131,00:00:05.766666666666667
174,1,603,131,00:00:05.8
175,1,595,131,00:00:05.833333333333333
176,1,586,136,00:00:05.866666666666666
177,1,578,138,00:00:05.9
178,1,571,143,00:00:05.933333333333334
179,1,568,145,00:00:05.966666666666667
180,1,561,152,00:00:06.0
181,1,553,161,00:00:06.033333333333333
182,1,546,172,00:00:06.066666666666666
183,1,538,182,00:00:06.1
184,1,532,195,00:00:06.133333333333333
185,1,531,195,00:00:06.166666666666667
186,1,523,210,00:00:06.2
187,1,518,223,00:00:06.233333333333333
188,1,510,242,00:00:06.266666666666667
189,1,506,260,00:00:06.3
190,1,500,277,00:00:06.333333333333333
191,1,500,277,00:00:06.366666666666666
192,1,493,297,00:00:06.4
193,1,488,318,00:00:06.433333333333334
194,1,483,340,00:00:06.466666666666667
195,1,505,348,00:00:06.5
196,1,526,345,00:00:06.533333333333333
197,1,527,345,00:00:06.566666666666666
198,1,543,346,00:00:06.6
199,1,553,346,00:00:06.633333333333333
200,1,561,346,00:00:06.666666666666667
201,1,568,351,00:00:06.7
202,1,573,352,00:00:06.733333333333333
203,1,573,352,00:00:06.766666666666667
204,1,578,356,00:00:06.8
205,1,581,361,00:00:06.833333333333333
206,1,586,366,00:00:06.866666666666666
207,0,0,0,00:00:06.8999999999999995
208,0,0,0,00:00:06.933333333333334
209,0,0,0,00:00:06.966666666666667
210,1,626,336,00:00:07.0
211,1,637,326,00:00:07.033333333333333
212,0,0,0,00:00:07.066666666666666
213,0,0,0,00:00:07.1
214,0,0,0,00:00:07.133333333333333
215,0,0,0,00:00:07.166666666666667
216,1,692,306,00:00:07.2
217,1,705,306,00:00:07.233333333333333
218,1,716,306,00:00:07.266666666666667
219,1,725,306,00:00:07.3
220,1,735,307,00:00:07.333333333333333
221,1,736,308,00:00:07.366666666666666
222,1,746,312,00:00:07.3999999999999995
223,1,753,316,00:00:07.433333333333334
224,1,763,323,00:00:07.466666666666667
225,1,771,331,00:00:07.5
226,1,777,341,00:00:07.533333333333333
227,1,778,340,00:00:07.566666666666666
228,1,786,350,00:00:07.6
229,1,793,361,00:00:07.633333333333333
230,1,801,373,00:00:07.666666666666667
231,1,806,386,00:00:07.7
232,1,811,398,00:00:07.733333333333333
233,1,813,401,00:00:07.766666666666667
234,1,818,415,00:00:07.8
235,1,825,431,00:00:07.833333333333333
236,1,830,446,00:00:07.866666666666666
237,1,833,466,00:00:07.8999999999999995
238,1,838,481,00:00:07.933333333333334
239,1,840,483,00:00:07.966666666666667
240,1,843,501,00:00:08.0
241,1,846,516,00:00:08.033333333333333
242,1,828,412,00:00:08.066666666666666
243,1,812,336,00:00:08.1
244,1,806,283,00:00:08.133333333333333
245,1,806,283,00:00:08.166666666666666
246,1,798,238,00:00:08.2
247,1,793,203,00:00:08.233333333333333
248,1,787,173,00:00:08.266666666666666
249,1,782,150,00:00:08.3
250,1,778,125,00:00:08.333333333333334
251,1,778,125,00:00:08.366666666666667
252,1,773,103,00:00:08.4
253,1,771,86,00:00:08.433333333333334
254,1,766,73,00:00:08.466666666666667
255,1,763,61,00:00:08.5
256,1,761,51,00:00:08.533333333333333
257,1,761,51,00:00:08.566666666666666
258,1,758,43,00:00:08.6
259,1,756,36,00:00:08.633333333333333
260,1,753,31,00:00:08.666666666666666
261,1,752,28,00:00:08.7
262,1,751,26,00:00:08.733333333333333
263,1,751,26,00:00:08.766666666666666
264,1,747,25,00:00:08.8
265,1,746,26,00:00:08.833333333333334
266,1,745,26,00:00:08.866666666666667
267,1,743,31,00:00:08.9
268,1,742,33,00:00:08.933333333333334
269,1,742,35,00:00:08.966666666666667
270,1,741,41,00:00:09.0
271,1,740,46,00:00:09.033333333333333
272,1,738,56,00:00:09.066666666666666
