Frame,Visibility,X,Y,Time
0,0,0,0,00:00:00.0
1,0,0,0,00:00:00.03333333333333333
2,0,0,0,00:00:00.06666666666666667
3,0,0,0,00:00:00.1
4,0,0,0,00:00:00.13333333333333333
5,0,0,0,00:00:00.16666666666666666
6,0,0,0,00:00:00.2
7,0,0,0,00:00:00.23333333333333334
8,0,0,0,00:00:00.26666666666666666
9,0,0,0,00:00:00.3
10,0,0,0,00:00:00.3333333333333333
11,0,0,0,00:00:00.36666666666666664
12,0,0,0,00:00:00.4
13,0,0,0,00:00:00.43333333333333335
14,0,0,0,00:00:00.4666666666666667
15,0,0,0,00:00:00.5
16,0,0,0,00:00:00.5333333333333333
17,0,0,0,00:00:00.5666666666666667
18,0,0,0,00:00:00.6
19,0,0,0,00:00:00.6333333333333333
20,0,0,0,00:00:00.6666666666666666
21,0,0,0,00:00:00.7
22,0,0,0,00:00:00.7333333333333333
23,0,0,0,00:00:00.7666666666666666
24,0,0,0,00:00:00.8
25,0,0,0,00:00:00.8333333333333334
26,1,608,403,00:00:00.8666666666666667
27,1,608,401,00:00:00.9
28,1,617,386,00:00:00.9333333333333333
29,1,626,372,00:00:00.9666666666666667
30,1,633,363,00:00:01.0
31,1,641,353,00:00:01.0333333333333332
32,1,646,347,00:00:01.0666666666666667
33,1,646,348,00:00:01.1
34,1,651,342,00:00:01.1333333333333333
35,1,656,338,00:00:01.1666666666666667
36,1,661,338,00:00:01.2
37,1,666,338,00:00:01.2333333333333334
38,1,671,340,00:00:01.2666666666666666
39,1,671,338,00:00:01.3
40,1,675,341,00:00:01.3333333333333333
41,1,678,343,00:00:01.3666666666666667
42,1,681,352,00:00:01.4
43,1,686,357,00:00:01.4333333333333333
44,1,690,362,00:00:01.4666666666666666
45,0,0,0,00:00:01.5
46,0,0,0,00:00:01.5333333333333332
47,0,0,0,00:00:01.5666666666666667
48,1,671,313,00:00:01.6
49,1,661,286,00:00:01.6333333333333333
50,1,648,260,00:00:01.6666666666666667
51,1,648,260,00:00:01.7
52,1,638,238,00:00:01.7333333333333334
53,1,628,217,00:00:01.7666666666666666
54,1,618,201,00:00:01.8
55,1,611,188,00:00:01.8333333333333333
56,1,603,176,00:00:01.8666666666666667
57,1,602,176,00:00:01.9
58,1,596,166,00:00:01.9333333333333333
59,1,587,158,00:00:01.9666666666666666
60,1,581,153,00:00:02.0
61,1,573,148,00:00:02.033333333333333
62,1,567,146,00:00:02.0666666666666664
63,1,567,146,00:00:02.1
64,1,561,146,00:00:02.1333333333333333
65,1,555,146,00:00:02.1666666666666665
66,1,548,151,00:00:02.2
67,1,543,153,00:00:02.2333333333333334
68,1,536,160,00:00:02.2666666666666666
69,1,536,160,00:00:02.3
70,1,531,166,00:00:02.3333333333333335
71,1,523,176,00:00:02.3666666666666667
72,1,518,186,00:00:02.4
73,1,513,197,00:00:02.433333333333333
74,1,508,211,00:00:02.466666666666667
75,1,508,210,00:00:02.5
76,1,503,226,00:00:02.533333333333333
77,1,498,240,00:00:02.5666666666666664
78,1,493,256,00:00:02.6
79,1,488,276,00:00:02.6333333333333333
80,1,485,293,00:00:02.6666666666666665
81,1,483,293,00:00:02.7
82,1,480,313,00:00:02.7333333333333334
83,1,476,333,00:00:02.7666666666666666
84,1,472,355,00:00:02.8
85,1,468,375,00:00:02.8333333333333335
86,1,465,362,00:00:02.8666666666666667
87,1,465,360,00:00:02.9
88,1,463,346,00:00:02.933333333333333
89,1,462,336,00:00:02.966666666666667
90,1,461,331,00:00:03.0
91,1,461,326,00:00:03.033333333333333
92,1,461,323,00:00:03.0666666666666664
93,1,462,325,00:00:03.1
94,1,461,322,00:00:03.1333333333333333
95,1,461,325,00:00:03.1666666666666665
96,1,461,326,00:00:03.2
97,1,461,330,00:00:03.2333333333333334
98,1,461,333,00:00:03.2666666666666666
99,1,461,333,00:00:03.3
100,1,461,338,00:00:03.3333333333333335
101,1,461,343,00:00:03.3666666666666667
102,1,462,350,00:00:03.4
103,1,463,357,00:00:03.433333333333333
104,1,463,366,00:00:03.466666666666667
105,1,463,363,00:00:03.5
106,1,462,362,00:00:03.533333333333333
107,1,461,357,00:00:03.5666666666666664
108,1,461,348,00:00:03.6
109,1,461,338,00:00:03.6333333333333333
110,1,457,336,00:00:03.6666666666666665
111,1,458,336,00:00:03.6999999999999997
112,1,456,336,00:00:03.7333333333333334
113,1,453,336,00:00:03.7666666666666666
114,1,451,336,00:00:03.8
115,1,451,341,00:00:03.8333333333333335
116,1,448,343,00:00:03.8666666666666667
117,1,448,343,00:00:03.9
118,1,446,348,00:00:03.933333333333333
119,1,446,355,00:00:03.966666666666667
120,1,443,361,00:00:04.0
121,1,441,371,00:00:04.033333333333333
122,1,441,381,00:00:04.066666666666666
123,1,441,381,00:00:04.1
124,1,438,391,00:00:04.133333333333333
125,1,436,403,00:00:04.166666666666667
126,1,436,416,00:00:04.2
127,1,433,431,00:00:04.233333333333333
128,1,432,446,00:00:04.266666666666667
129,1,431,446,00:00:04.3
130,1,431,461,00:00:04.333333333333333
131,1,430,478,00:00:04.366666666666666
132,1,427,496,00:00:04.4
133,0,0,0,00:00:04.433333333333334
134,0,0,0,00:00:04.466666666666667
135,0,0,0,00:00:04.5
136,1,438,358,00:00:04.533333333333333
137,1,441,327,00:00:04.566666666666666
138,1,445,298,00:00:04.6
139,1,448,276,00:00:04.633333333333333
140,1,451,258,00:00:04.666666666666667
141,1,451,256,00:00:04.7
142,1,452,241,00:00:04.733333333333333
143,1,456,228,00:00:04.766666666666667
144,1,457,218,00:00:04.8
145,1,458,211,00:00:04.833333333333333
146,1,461,203,00:00:04.866666666666666
147,1,461,203,00:00:04.9
148,1,463,198,00:00:04.933333333333334
149,1,465,196,00:00:04.966666666666667
150,1,467,193,00:00:05.0
151,1,468,192,00:00:05.033333333333333
152,1,471,193,00:00:05.066666666666666
153,1,471,193,00:00:05.1
154,1,472,196,00:00:05.133333333333333
155,1,475,198,00:00:05.166666666666667
156,1,476,201,00:00:05.2
157,1,478,206,00:00:05.233333333333333
158,1,481,213,00:00:05.266666666666667
159,1,481,213,00:00:05.3
160,1,482,221,00:00:05.333333333333333
161,1,483,228,00:00:05.366666666666666
162,1,486,236,00:00:05.4
163,1,485,226,00:00:05.433333333333334
164,1,485,221,00:00:05.466666666666667
165,1,483,221,00:00:05.5
166,1,481,218,00:00:05.533333333333333
167,1,481,216,00:00:05.566666666666666
168,1,478,216,00:00:05.6
169,1,478,216,00:00:05.633333333333333
170,1,478,221,00:00:05.666666666666667
171,1,477,221,00:00:05.7
172,1,476,223,00:00:05.733333333333333
173,1,476,230,00:00:05.766666666666667
174,1,476,236,00:00:05.8
175,1,473,242,00:00:05.833333333333333
176,1,473,251,00:00:05.866666666666666
177,1,473,251,00:00:05.9
178,1,472,261,00:00:05.933333333333334
179,1,471,271,00:00:05.966666666666667
180,1,471,283,00:00:06.0
181,1,468,297,00:00:06.033333333333333
182,1,468,311,00:00:06.066666666666666
183,1,468,311,00:00:06.1
184,1,466,326,00:00:06.133333333333333
185,1,466,342,00:00:06.166666666666667
186,1,458,346,00:00:06.2
187,1,456,346,00:00:06.233333333333333
188,1,453,348,00:00:06.266666666666667
189,1,453,347,00:00:06.3
190,1,451,351,00:00:06.333333333333333
191,1,451,353,00:00:06.366666666666666
192,1,450,356,00:00:06.4
193,1,450,361,00:00:06.433333333333334
194,1,448,366,00:00:06.466666666666667
195,1,450,366,00:00:06.5
196,1,448,371,00:00:06.533333333333333
197,1,448,378,00:00:06.566666666666666
198,1,448,383,00:00:06.6
199,1,450,387,00:00:06.633333333333333
200,1,442,361,00:00:06.666666666666667
201,1,442,361,00:00:06.7
202,1,441,346,00:00:06.733333333333333
203,1,438,336,00:00:06.766666666666667
204,1,436,326,00:00:06.8
205,1,433,321,00:00:06.833333333333333
206,1,432,316,00:00:06.866666666666666
207,1,433,316,00:00:06.8999999999999995
208,1,431,312,00:00:06.933333333333334
209,1,431,311,00:00:06.966666666666667
210,1,428,311,00:00:07.0
211,1,427,312,00:00:07.033333333333333
212,1,426,315,00:00:07.066666666666666
213,1,426,316,00:00:07.1
214,1,426,320,00:00:07.133333333333333
215,1,423,326,00:00:07.166666666666667
216,1,423,331,00:00:07.2
217,1,421,341,00:00:07.233333333333333
218,1,421,351,00:00:07.266666666666667
219,1,420,351,00:00:07.3
220,1,421,361,00:00:07.333333333333333
221,1,451,350,00:00:07.366666666666666
222,1,471,346,00:00:07.3999999999999995
223,1,488,341,00:00:07.433333333333334
224,1,501,341,00:00:07.466666666666667
225,1,502,340,00:00:07.5
226,1,650,421,00:00:07.533333333333333
227,1,651,426,00:00:07.566666666666666
228,1,526,343,00:00:07.6
229,1,531,347,00:00:07.633333333333333
230,0,0,0,00:00:07.666666666666667
231,1,538,351,00:00:07.7
232,1,572,335,00:00:07.733333333333333
233,1,592,335,00:00:07.766666666666667
234,0,0,0,00:00:07.8
235,1,632,333,00:00:07.833333333333333
236,1,646,335,00:00:07.866666666666666
237,1,647,335,00:00:07.8999999999999995
238,1,661,338,00:00:07.933333333333334
239,1,673,342,00:00:07.966666666666667
240,1,683,346,00:00:08.0
241,1,696,353,00:00:08.033333333333333
242,1,706,361,00:00:08.066666666666666
243,1,706,361,00:00:08.1
244,1,715,368,00:00:08.133333333333333
245,1,723,378,00:00:08.166666666666666
246,1,731,388,00:00:08.2
247,1,738,400,00:00:08.233333333333333
248,1,746,413,00:00:08.266666666666666
249,1,746,410,00:00:08.3
250,1,756,392,00:00:08.333333333333334
251,1,757,371,00:00:08.366666666666667
252,1,761,353,00:00:08.4
253,1,766,346,00:00:08.433333333333334
254,1,771,338,00:00:08.466666666666667
255,1,771,340,00:00:08.5
256,1,772,333,00:00:08.533333333333333
257,1,776,328,00:00:08.566666666666666
258,1,778,326,00:00:08.6
259,1,781,326,00:00:08.633333333333333
260,1,786,326,00:00:08.666666666666666
261,1,786,326,00:00:08.7
262,1,786,328,00:00:08.733333333333333
263,1,788,332,00:00:08.766666666666666
264,1,791,336,00:00:08.8
265,1,793,341,00:00:08.833333333333334
266,1,796,348,00:00:08.866666666666667
267,1,796,348,00:00:08.9
268,1,796,356,00:00:08.933333333333334
269,1,798,366,00:00:08.966666666666667
270,1,801,375,00:00:09.0
271,1,801,385,00:00:09.033333333333333
272,1,803,396,00:00:09.066666666666666
