Frame,Visibility,X,Y,Time
0,0,0,0,00:00:00.0
1,0,0,0,00:00:00.03333333333333333
2,0,0,0,00:00:00.06666666666666667
3,0,0,0,00:00:00.1
4,0,0,0,00:00:00.13333333333333333
5,0,0,0,00:00:00.16666666666666666
6,0,0,0,00:00:00.2
7,0,0,0,00:00:00.23333333333333334
8,0,0,0,00:00:00.26666666666666666
9,0,0,0,00:00:00.3
10,0,0,0,00:00:00.3333333333333333
11,0,0,0,00:00:00.36666666666666664
12,0,0,0,00:00:00.4
13,0,0,0,00:00:00.43333333333333335
14,0,0,0,00:00:00.4666666666666667
15,0,0,0,00:00:00.5
16,0,0,0,00:00:00.5333333333333333
17,0,0,0,00:00:00.5666666666666667
18,0,0,0,00:00:00.6
19,0,0,0,00:00:00.6333333333333333
20,0,0,0,00:00:00.6666666666666666
21,0,0,0,00:00:00.7
22,0,0,0,00:00:00.7333333333333333
23,0,0,0,00:00:00.7666666666666666
24,0,0,0,00:00:00.8
25,0,0,0,00:00:00.8333333333333334
26,0,0,0,00:00:00.8666666666666667
27,0,0,0,00:00:00.9
28,0,0,0,00:00:00.9333333333333333
29,0,0,0,00:00:00.9666666666666667
30,0,0,0,00:00:01.0
31,0,0,0,00:00:01.0333333333333332
32,0,0,0,00:00:01.0666666666666667
33,0,0,0,00:00:01.1
34,0,0,0,00:00:01.1333333333333333
35,0,0,0,00:00:01.1666666666666667
36,1,576,326,00:00:01.2
37,1,576,328,00:00:01.2333333333333334
38,1,575,331,00:00:01.2666666666666666
39,1,752,421,00:00:01.3
40,1,568,335,00:00:01.3333333333333333
41,1,566,336,00:00:01.3666666666666667
42,1,566,336,00:00:01.4
43,1,756,423,00:00:01.4333333333333333
44,1,757,423,00:00:01.4666666666666666
45,1,558,358,00:00:01.5
46,1,557,366,00:00:01.5333333333333332
47,1,555,376,00:00:01.5666666666666667
48,1,555,376,00:00:01.6
49,0,0,0,00:00:01.6333333333333333
50,1,606,182,00:00:01.6666666666666667
51,1,625,110,00:00:01.7
52,1,633,51,00:00:01.7333333333333334
53,1,648,5,00:00:01.7666666666666666
54,1,650,6,00:00:01.8
55,0,0,0,00:00:01.8333333333333333
56,0,0,0,00:00:01.8666666666666667
57,0,0,0,00:00:01.9
58,0,0,0,00:00:01.9333333333333333
59,0,0,0,00:00:01.9666666666666666
60,0,0,0,00:00:02.0
61,0,0,0,00:00:02.033333333333333
62,1,682,331,00:00:02.0666666666666664
63,0,0,0,00:00:02.1
64,0,0,0,00:00:02.1333333333333333
65,0,0,0,00:00:02.1666666666666665
66,1,821,447,00:00:02.2
67,1,821,455,00:00:02.2333333333333334
68,0,0,0,00:00:02.2666666666666666
69,0,0,0,00:00:02.3
70,0,0,0,00:00:02.3333333333333335
71,1,852,478,00:00:02.3666666666666667
72,1,851,478,00:00:02.4
73,0,0,0,00:00:02.433333333333333
74,1,858,477,00:00:02.466666666666667
75,1,853,500,00:00:02.5
76,0,0,0,00:00:02.533333333333333
77,0,0,0,00:00:02.5666666666666664
78,0,0,0,00:00:02.6
79,0,0,0,00:00:02.6333333333333333
80,0,0,0,00:00:02.6666666666666665
81,0,0,0,00:00:02.7
82,0,0,0,00:00:02.7333333333333334
83,0,0,0,00:00:02.7666666666666666
84,0,0,0,00:00:02.8
85,0,0,0,00:00:02.8333333333333335
86,0,0,0,00:00:02.8666666666666667
87,0,0,0,00:00:02.9
88,0,0,0,00:00:02.933333333333333
89,0,0,0,00:00:02.966666666666667
90,0,0,0,00:00:03.0
91,0,0,0,00:00:03.033333333333333
92,0,0,0,00:00:03.0666666666666664
93,0,0,0,00:00:03.1
94,0,0,0,00:00:03.1333333333333333
95,0,0,0,00:00:03.1666666666666665
96,0,0,0,00:00:03.2
97,1,778,13,00:00:03.2333333333333334
98,1,780,38,00:00:03.2666666666666666
99,1,778,62,00:00:03.3
100,1,780,88,00:00:03.3333333333333335
101,1,780,116,00:00:03.3666666666666667
102,1,778,115,00:00:03.4
103,1,780,141,00:00:03.433333333333333
104,1,780,171,00:00:03.466666666666667
105,1,778,196,00:00:03.5
106,1,778,222,00:00:03.533333333333333
107,1,778,251,00:00:03.5666666666666664
108,1,778,250,00:00:03.6
109,1,778,277,00:00:03.6333333333333333
110,1,778,306,00:00:03.6666666666666665
111,1,777,331,00:00:03.6999999999999997
112,1,777,361,00:00:03.7333333333333334
113,1,777,380,00:00:03.7666666666666666
114,0,0,0,00:00:03.8
115,1,691,268,00:00:03.8333333333333335
116,1,653,216,00:00:03.8666666666666667
117,1,628,182,00:00:03.9
118,1,610,160,00:00:03.933333333333333
119,1,593,141,00:00:03.966666666666667
120,1,593,141,00:00:04.0
121,1,581,126,00:00:04.033333333333333
122,1,568,116,00:00:04.066666666666666
123,1,561,108,00:00:04.1
124,1,553,101,00:00:04.133333333333333
125,1,545,98,00:00:04.166666666666667
126,1,546,98,00:00:04.2
127,1,538,96,00:00:04.233333333333333
128,1,533,96,00:00:04.266666666666667
129,1,527,96,00:00:04.3
130,1,522,98,00:00:04.333333333333333
131,1,518,101,00:00:04.366666666666666
132,1,518,101,00:00:04.4
133,1,516,106,00:00:04.433333333333334
134,1,511,111,00:00:04.466666666666667
135,1,508,116,00:00:04.5
136,1,506,123,00:00:04.533333333333333
137,1,502,131,00:00:04.566666666666666
138,1,502,131,00:00:04.6
139,1,501,138,00:00:04.633333333333333
140,1,498,148,00:00:04.666666666666667
141,1,496,157,00:00:04.7
142,1,493,168,00:00:04.733333333333333
143,1,491,181,00:00:04.766666666666667
144,1,491,180,00:00:04.8
145,1,491,191,00:00:04.833333333333333
146,1,490,206,00:00:04.866666666666666
147,1,488,216,00:00:04.9
148,1,486,231,00:00:04.933333333333334
149,1,486,245,00:00:04.966666666666667
150,1,486,243,00:00:05.0
151,1,486,258,00:00:05.033333333333333
152,1,520,241,00:00:05.066666666666666
153,1,555,215,00:00:05.1
154,1,583,195,00:00:05.133333333333333
155,1,606,181,00:00:05.166666666666667
156,1,606,181,00:00:05.2
157,1,626,171,00:00:05.233333333333333
158,1,643,163,00:00:05.266666666666667
159,1,658,156,00:00:05.3
160,1,672,152,00:00:05.333333333333333
161,1,686,151,00:00:05.366666666666666
162,1,686,151,00:00:05.4
163,1,697,148,00:00:05.433333333333334
164,1,708,151,00:00:05.466666666666667
165,1,717,151,00:00:05.5
166,1,726,156,00:00:05.533333333333333
167,1,736,161,00:00:05.566666666666666
168,1,736,161,00:00:05.6
169,1,743,166,00:00:05.633333333333333
170,1,751,175,00:00:05.666666666666667
171,1,758,183,00:00:05.7
172,1,766,193,00:00:05.733333333333333
173,1,771,205,00:00:05.766666666666667
174,1,771,205,00:00:05.8
175,1,776,216,00:00:05.833333333333333
176,1,781,228,00:00:05.866666666666666
177,1,786,243,00:00:05.9
178,1,791,261,00:00:05.933333333333334
179,1,796,277,00:00:05.966666666666667
180,1,796,277,00:00:06.0
181,1,801,296,00:00:06.033333333333333
182,1,803,315,00:00:06.066666666666666
183,1,806,333,00:00:06.1
184,1,811,353,00:00:06.133333333333333
185,1,811,377,00:00:06.166666666666667
186,1,811,376,00:00:06.2
187,1,815,396,00:00:06.233333333333333
188,1,816,418,00:00:06.266666666666667
189,0,0,0,00:00:06.3
190,1,713,263,00:00:06.333333333333333
191,1,683,218,00:00:06.366666666666666
192,1,683,218,00:00:06.4
193,1,665,187,00:00:06.433333333333334
194,1,646,162,00:00:06.466666666666667
195,1,631,145,00:00:06.5
196,1,618,130,00:00:06.533333333333333
197,1,608,117,00:00:06.566666666666666
198,1,608,118,00:00:06.6
199,1,600,108,00:00:06.633333333333333
200,1,591,102,00:00:06.666666666666667
201,1,583,97,00:00:06.7
202,1,576,93,00:00:06.733333333333333
203,1,571,92,00:00:06.766666666666667
204,1,571,92,00:00:06.8
205,1,566,93,00:00:06.833333333333333
206,1,561,93,00:00:06.866666666666666
207,1,556,96,00:00:06.8999999999999995
208,1,551,100,00:00:06.933333333333334
209,1,546,103,00:00:06.966666666666667
210,1,547,103,00:00:07.0
211,1,543,110,00:00:07.033333333333333
212,1,541,116,00:00:07.066666666666666
213,1,536,123,00:00:07.1
214,1,535,131,00:00:07.133333333333333
215,1,532,141,00:00:07.166666666666667
216,1,531,141,00:00:07.2
217,1,531,151,00:00:07.233333333333333
218,1,528,161,00:00:07.266666666666667
219,1,526,172,00:00:07.3
220,1,523,185,00:00:07.333333333333333
221,1,523,196,00:00:07.366666666666666
222,1,523,196,00:00:07.3999999999999995
223,1,521,210,00:00:07.433333333333334
224,1,518,223,00:00:07.466666666666667
225,1,490,278,00:00:07.5
226,1,473,306,00:00:07.533333333333333
227,1,460,331,00:00:07.566666666666666
228,1,461,331,00:00:07.6
229,1,448,353,00:00:07.633333333333333
230,1,438,373,00:00:07.666666666666667
231,1,431,393,00:00:07.7
232,1,421,412,00:00:07.733333333333333
233,1,412,432,00:00:07.766666666666667
234,1,413,431,00:00:07.8
235,1,406,451,00:00:07.833333333333333
236,1,397,471,00:00:07.866666666666666
237,1,391,492,00:00:07.8999999999999995
238,1,385,511,00:00:07.933333333333334
239,0,0,0,00:00:07.966666666666667
240,1,382,506,00:00:08.0
241,1,383,470,00:00:08.033333333333333
242,1,391,445,00:00:08.066666666666666
243,1,398,420,00:00:08.1
244,1,398,403,00:00:08.133333333333333
245,1,400,391,00:00:08.166666666666666
246,1,401,390,00:00:08.2
247,1,401,378,00:00:08.233333333333333
248,1,403,368,00:00:08.266666666666666
249,1,406,361,00:00:08.3
250,1,407,356,00:00:08.333333333333334
251,1,410,351,00:00:08.366666666666667
252,1,411,352,00:00:08.4
253,1,411,351,00:00:08.433333333333334
254,1,413,351,00:00:08.466666666666667
255,1,416,351,00:00:08.5
256,1,416,353,00:00:08.533333333333333
257,1,417,357,00:00:08.566666666666666
258,1,418,356,00:00:08.6
259,1,420,361,00:00:08.633333333333333
260,1,420,368,00:00:08.666666666666666
261,1,418,376,00:00:08.7
262,1,418,381,00:00:08.733333333333333
263,1,418,390,00:00:08.766666666666666
264,1,420,390,00:00:08.8
265,1,420,400,00:00:08.833333333333334
266,1,421,407,00:00:08.866666666666667
267,1,421,417,00:00:08.9
268,1,421,426,00:00:08.933333333333334
269,1,418,437,00:00:08.966666666666667
270,0,0,0,00:00:09.0
271,0,0,0,00:00:09.033333333333333
272,0,0,0,00:00:09.066666666666666
