Frame,Visibility,X,Y,Time
0,0,0,0,00:00:00.0
1,0,0,0,00:00:00.03333333333333333
2,0,0,0,00:00:00.06666666666666667
3,0,0,0,00:00:00.1
4,0,0,0,00:00:00.13333333333333333
5,0,0,0,00:00:00.16666666666666666
6,0,0,0,00:00:00.2
7,0,0,0,00:00:00.23333333333333334
8,0,0,0,00:00:00.26666666666666666
9,0,0,0,00:00:00.3
10,0,0,0,00:00:00.3333333333333333
11,0,0,0,00:00:00.36666666666666664
12,0,0,0,00:00:00.4
13,0,0,0,00:00:00.43333333333333335
14,0,0,0,00:00:00.4666666666666667
15,0,0,0,00:00:00.5
16,0,0,0,00:00:00.5333333333333333
17,0,0,0,00:00:00.5666666666666667
18,0,0,0,00:00:00.6
19,0,0,0,00:00:00.6333333333333333
20,0,0,0,00:00:00.6666666666666666
21,0,0,0,00:00:00.7
22,0,0,0,00:00:00.7333333333333333
23,0,0,0,00:00:00.7666666666666666
24,0,0,0,00:00:00.8
25,0,0,0,00:00:00.8333333333333334
26,0,0,0,00:00:00.8666666666666667
27,0,0,0,00:00:00.9
28,0,0,0,00:00:00.9333333333333333
29,0,0,0,00:00:00.9666666666666667
30,1,387,288,00:00:01.0
31,1,387,283,00:00:01.0333333333333332
32,1,385,277,00:00:01.0666666666666667
33,0,0,0,00:00:01.1
34,1,409,251,00:00:01.1333333333333333
35,1,414,245,00:00:01.1666666666666667
36,1,419,239,00:00:01.2
37,1,422,235,00:00:01.2333333333333334
38,1,424,232,00:00:01.2666666666666666
39,1,424,232,00:00:01.3
40,1,427,230,00:00:01.3333333333333333
41,1,430,229,00:00:01.3666666666666667
42,1,433,228,00:00:01.4
43,1,435,229,00:00:01.4333333333333333
44,1,438,229,00:00:01.4666666666666666
45,1,437,231,00:00:01.5
46,1,440,234,00:00:01.5333333333333332
47,1,443,238,00:00:01.5666666666666667
48,1,445,240,00:00:01.6
49,1,447,243,00:00:01.6333333333333333
50,1,450,239,00:00:01.6666666666666667
51,1,450,239,00:00:01.7
52,1,450,234,00:00:01.7333333333333334
53,1,451,229,00:00:01.7666666666666666
54,0,0,0,00:00:01.8
55,0,0,0,00:00:01.8333333333333333
56,0,0,0,00:00:01.8666666666666667
57,0,0,0,00:00:01.9
58,0,0,0,00:00:01.9333333333333333
59,0,0,0,00:00:01.9666666666666666
60,0,0,0,00:00:02.0
61,0,0,0,00:00:02.033333333333333
62,0,0,0,00:00:02.0666666666666664
63,1,455,234,00:00:02.1
64,1,455,239,00:00:02.1333333333333333
65,1,455,244,00:00:02.1666666666666665
66,1,476,286,00:00:02.2
67,1,456,258,00:00:02.2333333333333334
68,1,468,282,00:00:02.2666666666666666
69,0,0,0,00:00:02.3
70,0,0,0,00:00:02.3333333333333335
71,0,0,0,00:00:02.3666666666666667
72,0,0,0,00:00:02.4
73,0,0,0,00:00:02.433333333333333
74,1,449,264,00:00:02.466666666666667
75,0,0,0,00:00:02.5
76,0,0,0,00:00:02.533333333333333
77,0,0,0,00:00:02.5666666666666664
78,0,0,0,00:00:02.6
79,0,0,0,00:00:02.6333333333333333
80,0,0,0,00:00:02.6666666666666665
81,0,0,0,00:00:02.7
82,0,0,0,00:00:02.7333333333333334
83,0,0,0,00:00:02.7666666666666666
84,0,0,0,00:00:02.8
85,0,0,0,00:00:02.8333333333333335
86,0,0,0,00:00:02.8666666666666667
87,0,0,0,00:00:02.9
88,0,0,0,00:00:02.933333333333333
89,0,0,0,00:00:02.966666666666667
90,0,0,0,00:00:03.0
91,0,0,0,00:00:03.033333333333333
92,0,0,0,00:00:03.0666666666666664
93,0,0,0,00:00:03.1
94,0,0,0,00:00:03.1333333333333333
95,0,0,0,00:00:03.1666666666666665
96,0,0,0,00:00:03.2
97,0,0,0,00:00:03.2333333333333334
98,0,0,0,00:00:03.2666666666666666
99,1,412,213,00:00:03.3
100,1,407,190,00:00:03.3333333333333335
101,1,404,171,00:00:03.3666666666666667
102,1,400,155,00:00:03.4
103,1,398,140,00:00:03.433333333333333
104,1,395,128,00:00:03.466666666666667
105,1,395,129,00:00:03.5
106,1,394,117,00:00:03.533333333333333
107,1,390,108,00:00:03.5666666666666664
108,1,388,100,00:00:03.6
109,1,386,94,00:00:03.6333333333333333
110,1,384,89,00:00:03.6666666666666665
111,1,384,89,00:00:03.6999999999999997
112,1,382,84,00:00:03.7333333333333334
113,1,379,80,00:00:03.7666666666666666
114,1,377,80,00:00:03.8
115,1,375,79,00:00:03.8333333333333335
116,1,374,79,00:00:03.8666666666666667
117,1,374,79,00:00:03.9
118,1,371,80,00:00:03.933333333333333
119,1,369,84,00:00:03.966666666666667
120,1,367,87,00:00:04.0
121,1,365,92,00:00:04.033333333333333
122,1,362,97,00:00:04.066666666666666
123,1,362,97,00:00:04.1
124,1,360,104,00:00:04.133333333333333
125,1,359,112,00:00:04.166666666666667
126,1,357,121,00:00:04.2
127,1,354,130,00:00:04.233333333333333
128,1,352,140,00:00:04.266666666666667
129,1,352,140,00:00:04.3
130,1,350,151,00:00:04.333333333333333
131,0,0,0,00:00:04.366666666666666
132,1,347,178,00:00:04.4
133,1,345,189,00:00:04.433333333333334
134,1,344,204,00:00:04.466666666666667
135,1,344,204,00:00:04.5
136,1,344,217,00:00:04.533333333333333
137,1,341,231,00:00:04.566666666666666
138,1,376,169,00:00:04.6
139,1,399,130,00:00:04.633333333333333
140,1,412,107,00:00:04.666666666666667
141,1,413,106,00:00:04.7
142,1,424,89,00:00:04.733333333333333
143,1,431,75,00:00:04.766666666666667
144,1,439,65,00:00:04.8
145,1,445,57,00:00:04.833333333333333
146,1,450,50,00:00:04.866666666666666
147,1,450,50,00:00:04.9
148,1,455,45,00:00:04.933333333333334
149,1,460,42,00:00:04.966666666666667
150,1,465,40,00:00:05.0
151,1,468,40,00:00:05.033333333333333
152,1,471,40,00:00:05.066666666666666
153,1,471,40,00:00:05.1
154,1,474,40,00:00:05.133333333333333
155,1,477,42,00:00:05.166666666666667
156,1,480,44,00:00:05.2
157,1,484,47,00:00:05.233333333333333
158,1,486,50,00:00:05.266666666666667
159,1,485,50,00:00:05.3
160,1,489,55,00:00:05.333333333333333
161,1,490,60,00:00:05.366666666666666
162,1,494,65,00:00:05.4
163,1,495,72,00:00:05.433333333333334
164,1,497,78,00:00:05.466666666666667
165,1,497,78,00:00:05.5
166,1,500,85,00:00:05.533333333333333
167,1,500,92,00:00:05.566666666666666
168,1,504,100,00:00:05.6
169,1,505,109,00:00:05.633333333333333
170,1,507,117,00:00:05.666666666666667
171,1,507,117,00:00:05.7
172,1,507,125,00:00:05.733333333333333
173,1,510,135,00:00:05.766666666666667
174,1,512,150,00:00:05.8
175,1,512,158,00:00:05.833333333333333
176,1,514,167,00:00:05.866666666666666
177,1,513,167,00:00:05.9
178,1,514,177,00:00:05.933333333333334
179,1,514,185,00:00:05.966666666666667
180,1,514,194,00:00:06.0
181,1,516,203,00:00:06.033333333333333
182,1,515,212,00:00:06.066666666666666
183,1,515,212,00:00:06.1
184,1,517,221,00:00:06.133333333333333
185,1,517,230,00:00:06.166666666666667
186,1,517,241,00:00:06.2
187,1,516,251,00:00:06.233333333333333
188,0,0,0,00:00:06.266666666666667
189,1,518,263,00:00:06.3
190,1,517,274,00:00:06.333333333333333
191,1,517,284,00:00:06.366666666666666
192,1,516,295,00:00:06.4
193,0,0,0,00:00:06.433333333333334
194,0,0,0,00:00:06.466666666666667
195,1,495,262,00:00:06.5
196,1,485,251,00:00:06.533333333333333
197,1,478,241,00:00:06.566666666666666
198,0,0,0,00:00:06.6
199,0,0,0,00:00:06.633333333333333
200,0,0,0,00:00:06.666666666666667
201,0,0,0,00:00:06.7
202,0,0,0,00:00:06.733333333333333
203,0,0,0,00:00:06.766666666666667
204,0,0,0,00:00:06.8
205,0,0,0,00:00:06.833333333333333
206,0,0,0,00:00:06.866666666666666
207,0,0,0,00:00:06.8999999999999995
208,0,0,0,00:00:06.933333333333334
209,0,0,0,00:00:06.966666666666667
210,1,425,214,00:00:07.0
211,1,419,210,00:00:07.033333333333333
212,1,410,214,00:00:07.066666666666666
213,1,410,215,00:00:07.1
214,1,401,216,00:00:07.133333333333333
215,1,395,220,00:00:07.166666666666667
216,1,388,224,00:00:07.2
217,1,382,227,00:00:07.233333333333333
218,1,377,233,00:00:07.266666666666667
219,1,375,234,00:00:07.3
220,1,370,239,00:00:07.333333333333333
221,1,366,245,00:00:07.366666666666666
222,1,360,252,00:00:07.3999999999999995
223,1,357,259,00:00:07.433333333333334
224,1,352,267,00:00:07.466666666666667
225,1,352,267,00:00:07.5
226,1,348,275,00:00:07.533333333333333
227,1,355,284,00:00:07.566666666666666
228,1,385,253,00:00:07.6
229,0,0,0,00:00:07.633333333333333
230,0,0,0,00:00:07.666666666666667
231,0,0,0,00:00:07.7
232,0,0,0,00:00:07.733333333333333
233,0,0,0,00:00:07.766666666666667
234,0,0,0,00:00:07.8
235,1,451,225,00:00:07.833333333333333
236,1,459,224,00:00:07.866666666666666
237,1,459,223,00:00:07.8999999999999995
238,1,465,224,00:00:07.933333333333334
239,1,472,225,00:00:07.966666666666667
240,1,479,227,00:00:08.0
241,1,485,230,00:00:08.033333333333333
242,1,490,234,00:00:08.066666666666666
243,1,490,234,00:00:08.1
244,1,495,239,00:00:08.133333333333333
245,1,500,244,00:00:08.166666666666666
246,1,504,250,00:00:08.2
247,1,509,255,00:00:08.233333333333333
248,1,511,261,00:00:08.266666666666666
249,1,512,262,00:00:08.3
250,1,510,259,00:00:08.333333333333334
251,1,502,250,00:00:08.366666666666667
252,1,495,242,00:00:08.4
253,1,489,234,00:00:08.433333333333334
254,1,481,231,00:00:08.466666666666667
255,0,0,0,00:00:08.5
256,0,0,0,00:00:08.533333333333333
257,0,0,0,00:00:08.566666666666666
258,0,0,0,00:00:08.6
259,0,0,0,00:00:08.633333333333333
260,0,0,0,00:00:08.666666666666666
261,0,0,0,00:00:08.7
262,0,0,0,00:00:08.733333333333333
263,0,0,0,00:00:08.766666666666666
264,1,446,236,00:00:08.8
265,1,442,240,00:00:08.833333333333334
266,1,437,246,00:00:08.866666666666667
267,0,0,0,00:00:08.9
268,1,430,252,00:00:08.933333333333334
269,1,429,260,00:00:08.966666666666667
270,1,425,267,00:00:09.0
271,1,422,275,00:00:09.033333333333333
272,0,0,0,00:00:09.066666666666666
