Frame,Visibility,X,Y,Time
0,0,0,0,00:00:00.0
1,0,0,0,00:00:00.03333333333333333
2,0,0,0,00:00:00.06666666666666667
3,1,668,348,00:00:00.1
4,1,673,355,00:00:00.13333333333333333
5,1,676,358,00:00:00.16666666666666666
6,1,676,360,00:00:00.2
7,1,678,362,00:00:00.23333333333333334
8,1,686,338,00:00:00.26666666666666666
9,1,688,315,00:00:00.3
10,1,696,300,00:00:00.3333333333333333
11,1,705,283,00:00:00.36666666666666664
12,1,703,286,00:00:00.4
13,1,708,271,00:00:00.43333333333333335
14,1,713,261,00:00:00.4666666666666667
15,1,716,252,00:00:00.5
16,1,721,246,00:00:00.5333333333333333
17,1,726,242,00:00:00.5666666666666667
18,1,725,242,00:00:00.6
19,1,728,241,00:00:00.6333333333333333
20,1,732,238,00:00:00.6666666666666666
21,1,736,240,00:00:00.7
22,1,740,241,00:00:00.7333333333333333
23,1,741,243,00:00:00.7666666666666666
24,1,741,243,00:00:00.8
25,1,745,248,00:00:00.8333333333333334
26,1,746,256,00:00:00.8666666666666667
27,1,748,263,00:00:00.9
28,1,751,273,00:00:00.9333333333333333
29,1,752,283,00:00:00.9666666666666667
30,1,753,285,00:00:01.0
31,1,756,296,00:00:01.0333333333333332
32,1,756,310,00:00:01.0666666666666667
33,1,758,323,00:00:01.1
34,1,758,341,00:00:01.1333333333333333
35,1,761,356,00:00:01.1666666666666667
36,1,760,356,00:00:01.2
37,1,761,373,00:00:01.2333333333333334
38,1,761,391,00:00:01.2666666666666666
39,1,762,411,00:00:01.3
40,1,762,432,00:00:01.3333333333333333
41,1,763,452,00:00:01.3666666666666667
42,1,763,451,00:00:01.4
43,0,0,0,00:00:01.4333333333333333
44,0,0,0,00:00:01.4666666666666666
45,1,766,518,00:00:01.5
46,0,0,0,00:00:01.5333333333333332
47,0,0,0,00:00:01.5666666666666667
48,0,0,0,00:00:01.6
49,1,766,592,00:00:01.6333333333333333
50,0,0,0,00:00:01.6666666666666667
51,0,0,0,00:00:01.7
52,0,0,0,00:00:01.7333333333333334
53,0,0,0,00:00:01.7666666666666666
54,1,605,390,00:00:01.8
55,1,576,353,00:00:01.8333333333333333
56,1,556,328,00:00:01.8666666666666667
57,1,537,308,00:00:01.9
58,1,523,291,00:00:01.9333333333333333
59,1,508,278,00:00:01.9666666666666666
60,1,508,278,00:00:02.0
61,1,498,266,00:00:02.033333333333333
62,1,486,258,00:00:02.0666666666666664
63,1,476,251,00:00:02.1
64,1,468,246,00:00:02.1333333333333333
65,1,461,246,00:00:02.1666666666666665
66,1,461,245,00:00:02.2
67,1,453,242,00:00:02.2333333333333334
68,1,446,241,00:00:02.2666666666666666
69,1,441,243,00:00:02.3
70,1,433,246,00:00:02.3333333333333335
71,1,428,248,00:00:02.3666666666666667
72,1,428,248,00:00:02.4
73,1,423,253,00:00:02.433333333333333
74,1,418,256,00:00:02.466666666666667
75,1,415,263,00:00:02.5
76,1,411,271,00:00:02.533333333333333
77,1,406,278,00:00:02.5666666666666664
78,1,406,278,00:00:02.6
79,1,403,286,00:00:02.6333333333333333
80,1,398,296,00:00:02.6666666666666665
81,1,396,306,00:00:02.7
82,1,393,316,00:00:02.7333333333333334
83,1,391,328,00:00:02.7666666666666666
84,1,391,328,00:00:02.8
85,1,388,341,00:00:02.8333333333333335
86,1,386,353,00:00:02.8666666666666667
87,1,383,366,00:00:02.9
88,1,381,378,00:00:02.933333333333333
89,1,378,393,00:00:02.966666666666667
90,1,378,393,00:00:03.0
91,1,376,406,00:00:03.033333333333333
92,1,373,416,00:00:03.0666666666666664
