Frame,Visibility,X,Y,Time,Hit
0,0,0,0,00:00:00.0,0
1,0,0,0,00:00:00.03333333333333333,0
2,0,0,0,00:00:00.06666666666666667,0
3,0,0,0,00:00:00.1,0
4,0,0,0,00:00:00.13333333333333333,0
5,0,0,0,00:00:00.16666666666666666,0
6,0,0,0,00:00:00.2,0
7,0,0,0,00:00:00.23333333333333334,0
8,1,788,196,00:00:00.26666666666666666,0
9,0,0,0,00:00:00.3,0
10,0,0,0,00:00:00.3333333333333333,0
11,0,0,0,00:00:00.36666666666666664,0
12,0,0,0,00:00:00.4,0
13,0,0,0,00:00:00.43333333333333335,0
14,0,0,0,00:00:00.4666666666666667,0
15,1,753,248,00:00:00.5,0
16,1,330,12,00:00:00.5333333333333333,0
17,1,328,15,00:00:00.5666666666666667,0
18,1,330,16,00:00:00.6,1
19,1,330,16,00:00:00.6333333333333333,0
20,1,330,18,00:00:00.6666666666666666,0
21,1,707,163,00:00:00.7,0
22,1,332,22,00:00:00.7333333333333333,0
23,1,331,26,00:00:00.7666666666666666,0
24,1,331,27,00:00:00.8,0
25,1,332,27,00:00:00.8333333333333334,0
26,1,805,6,00:00:00.8666666666666667,0
27,1,786,56,00:00:00.9,0
28,1,806,10,00:00:00.9333333333333333,0
29,1,807,12,00:00:00.9666666666666667,0
30,1,811,16,00:00:01.0,0
31,1,811,16,00:00:01.0333333333333332,0
32,1,815,18,00:00:01.0666666666666667,0
33,1,801,68,00:00:01.1,0
34,1,825,26,00:00:01.1333333333333333,0
35,1,668,28,00:00:01.1666666666666667,0
36,1,677,41,00:00:01.2,0
37,1,677,38,00:00:01.2333333333333334,0
38,1,682,50,00:00:01.2666666666666666,0
39,1,691,63,00:00:01.3,0
40,1,110,10,00:00:01.3333333333333333,0
41,1,708,95,00:00:01.3666666666666667,0
42,0,0,0,00:00:01.4,0
43,0,0,0,00:00:01.4333333333333333,0
44,1,730,127,00:00:01.4666666666666666,0
45,1,742,146,00:00:01.5,0
46,1,756,166,00:00:01.5333333333333332,0
47,1,221,16,00:00:01.5666666666666667,0
48,0,0,0,00:00:01.6,0
49,1,781,205,00:00:01.6333333333333333,0
50,1,790,225,00:00:01.6666666666666667,1
51,1,975,6,00:00:01.7,0
52,1,296,16,00:00:01.7333333333333334,0
53,1,232,101,00:00:01.7666666666666666,0
54,1,636,18,00:00:01.8,0
55,1,636,16,00:00:01.8333333333333333,0
56,1,781,238,00:00:01.8666666666666667,0
57,1,355,13,00:00:01.9,0
58,1,748,208,00:00:01.9333333333333333,0
59,1,733,196,00:00:01.9666666666666666,0
60,1,722,186,00:00:02.0,0
61,1,723,186,00:00:02.033333333333333,0
62,1,711,181,00:00:02.0666666666666664,0
63,1,698,176,00:00:02.1,0
64,1,687,175,00:00:02.1333333333333333,0
65,1,402,17,00:00:02.1666666666666665,0
66,1,663,178,00:00:02.2,0
67,1,665,181,00:00:02.2333333333333334,0
68,1,657,183,00:00:02.2666666666666666,0
69,1,637,191,00:00:02.3,0
70,1,621,202,00:00:02.3333333333333335,0
71,1,603,216,00:00:02.3666666666666667,0
72,1,588,225,00:00:02.4,0
73,1,588,226,00:00:02.433333333333333,0
74,1,571,553,00:00:02.466666666666667,0
75,1,702,15,00:00:02.5,0
76,1,371,41,00:00:02.533333333333333,0
77,1,121,13,00:00:02.5666666666666664,0
78,1,300,101,00:00:02.6,1
79,1,298,101,00:00:02.6333333333333333,0
80,1,370,20,00:00:02.6666666666666665,0
81,1,361,16,00:00:02.7,0
82,1,336,28,00:00:02.7333333333333334,0
83,1,327,27,00:00:02.7666666666666666,0
84,1,317,26,00:00:02.8,0
85,1,317,25,00:00:02.8333333333333335,0
86,1,643,13,00:00:02.8666666666666667,0
87,1,608,48,00:00:02.9,0
88,1,996,53,00:00:02.933333333333333,0
89,1,276,15,00:00:02.966666666666667,0
90,1,638,121,00:00:03.0,0
91,1,608,5,00:00:03.033333333333333,0
92,1,646,117,00:00:03.0666666666666664,0
93,1,652,115,00:00:03.1,0
94,1,660,116,00:00:03.1333333333333333,0
95,1,666,117,00:00:03.1666666666666665,0
96,1,673,122,00:00:03.2,0
97,1,673,120,00:00:03.2333333333333334,0
98,1,681,126,00:00:03.2666666666666666,0
99,1,691,135,00:00:03.3,0
100,1,206,15,00:00:03.3333333333333335,0
101,1,206,13,00:00:03.3666666666666667,0
102,1,570,6,00:00:03.4,0
103,1,570,6,00:00:03.433333333333333,0
104,1,731,177,00:00:03.466666666666667,0
105,1,562,21,00:00:03.5,0
106,1,756,208,00:00:03.533333333333333,0
107,1,768,226,00:00:03.5666666666666664,0
108,1,785,245,00:00:03.6,0
109,1,578,16,00:00:03.6333333333333333,0
110,1,585,13,00:00:03.6666666666666665,0
111,1,811,286,00:00:03.6999999999999997,0
112,1,600,13,00:00:03.7333333333333334,1
113,1,191,56,00:00:03.7666666666666666,0
114,1,182,78,00:00:03.8,0
115,1,183,78,00:00:03.8333333333333335,0
116,1,191,78,00:00:03.8666666666666667,0
117,1,601,56,00:00:03.9,0
118,1,186,101,00:00:03.933333333333333,0
119,1,651,16,00:00:03.966666666666667,0
120,1,311,513,00:00:04.0,0
121,1,310,515,00:00:04.033333333333333,0
122,1,322,16,00:00:04.066666666666666,0
123,1,697,11,00:00:04.1,0
124,1,712,16,00:00:04.133333333333333,0
125,1,317,105,00:00:04.166666666666667,0
126,0,0,0,00:00:04.2,0
127,0,0,0,00:00:04.233333333333333,0
128,1,1162,7,00:00:04.266666666666667,1
129,1,205,13,00:00:04.3,0
130,1,221,21,00:00:04.333333333333333,0
131,1,407,112,00:00:04.366666666666666,0
132,1,511,10,00:00:04.4,0
133,1,510,8,00:00:04.433333333333334,0
134,1,795,11,00:00:04.466666666666667,0
135,1,520,6,00:00:04.5,0
136,1,516,12,00:00:04.533333333333333,0
137,1,963,206,00:00:04.566666666666666,0
138,0,0,0,00:00:04.6,0
139,0,0,0,00:00:04.633333333333333,0
140,0,0,0,00:00:04.666666666666667,0
141,1,483,21,00:00:04.7,0
142,1,408,90,00:00:04.733333333333333,0
143,1,397,92,00:00:04.766666666666667,0
144,1,381,92,00:00:04.8,0
145,1,381,93,00:00:04.833333333333333,0
146,1,1081,275,00:00:04.866666666666666,0
147,1,363,96,00:00:04.9,0
148,1,691,6,00:00:04.933333333333334,0
149,1,400,35,00:00:04.966666666666667,0
150,0,0,0,00:00:05.0,0
151,0,0,0,00:00:05.033333333333333,0
152,1,946,7,00:00:05.066666666666666,0
153,1,636,13,00:00:05.1,1
