Frame,Visibility,X,Y,Time,Hit
0,0,0,0,00:00:00.0,0
1,0,0,0,00:00:00.03333333333333333,0
2,0,0,0,00:00:00.06666666666666667,0
3,0,0,0,00:00:00.1,0
4,0,0,0,00:00:00.13333333333333333,0
5,0,0,0,00:00:00.16666666666666666,0
6,0,0,0,00:00:00.2,0
7,0,0,0,00:00:00.23333333333333334,0
8,0,0,0,00:00:00.26666666666666666,0
9,0,0,0,00:00:00.3,0
10,0,0,0,00:00:00.3333333333333333,0
11,0,0,0,00:00:00.36666666666666664,0
12,0,0,0,00:00:00.4,0
13,0,0,0,00:00:00.43333333333333335,0
14,0,0,0,00:00:00.4666666666666667,0
15,1,663,336,00:00:00.5,0
16,1,666,336,00:00:00.5333333333333333,0
17,1,667,340,00:00:00.5666666666666667,0
18,1,671,343,00:00:00.6,0
19,1,672,348,00:00:00.6333333333333333,0
20,1,673,350,00:00:00.6666666666666666,0
21,1,673,356,00:00:00.7,0
22,1,676,365,00:00:00.7333333333333333,0
23,1,676,376,00:00:00.7666666666666666,0
24,1,678,383,00:00:00.8,0
25,1,680,396,00:00:00.8333333333333334,0
26,1,680,396,00:00:00.8666666666666667,0
27,1,680,403,00:00:00.9,1
28,0,0,0,00:00:00.9333333333333333,0
29,1,682,402,00:00:00.9666666666666667,0
30,1,691,350,00:00:01.0,0
31,1,700,316,00:00:01.0333333333333332,0
32,1,698,313,00:00:01.0666666666666667,0
33,1,701,281,00:00:01.1,0
34,1,703,258,00:00:01.1333333333333333,0
35,1,706,233,00:00:01.1666666666666667,0
36,1,708,216,00:00:01.2,0
37,1,711,202,00:00:01.2333333333333334,0
38,1,710,201,00:00:01.2666666666666666,0
39,1,711,188,00:00:01.3,0
40,1,713,178,00:00:01.3333333333333333,0
41,1,716,171,00:00:01.3666666666666667,0
42,1,718,163,00:00:01.4,0
43,1,718,160,00:00:01.4333333333333333,0
44,1,720,158,00:00:01.4666666666666666,0
45,1,721,156,00:00:01.5,0
46,1,722,153,00:00:01.5333333333333332,0
47,1,723,153,00:00:01.5666666666666667,0
48,1,726,155,00:00:01.6,0
49,1,727,156,00:00:01.6333333333333333,0
50,1,727,156,00:00:01.6666666666666667,0
51,1,728,160,00:00:01.7,0
52,1,731,163,00:00:01.7333333333333334,0
53,1,731,168,00:00:01.7666666666666666,0
54,1,733,176,00:00:01.8,0
55,1,736,181,00:00:01.8333333333333333,0
56,1,736,182,00:00:01.8666666666666667,0
57,1,737,191,00:00:01.9,1
58,1,765,253,00:00:01.9333333333333333,0
59,1,783,301,00:00:01.9666666666666666,0
60,1,798,341,00:00:02.0,0
61,0,0,0,00:00:02.033333333333333,0
62,0,0,0,00:00:02.0666666666666664,0
63,1,823,405,00:00:02.1,0
64,1,833,432,00:00:02.1333333333333333,0
65,1,842,461,00:00:02.1666666666666665,0
66,1,850,486,00:00:02.2,0
67,1,856,507,00:00:02.2333333333333334,0
68,1,856,508,00:00:02.2666666666666666,1
69,1,861,533,00:00:02.3,0
70,1,866,556,00:00:02.3333333333333335,0
71,0,0,0,00:00:02.3666666666666667,0
72,1,853,483,00:00:02.4,0
73,1,846,458,00:00:02.433333333333333,0
74,1,847,456,00:00:02.466666666666667,0
75,1,841,430,00:00:02.5,0
76,1,836,408,00:00:02.533333333333333,0
77,1,831,393,00:00:02.5666666666666664,0
78,1,826,381,00:00:02.6,0
79,1,823,372,00:00:02.6333333333333333,0
80,1,823,371,00:00:02.6666666666666665,0
81,1,820,363,00:00:02.7,0
82,1,816,357,00:00:02.7333333333333334,0
83,1,813,353,00:00:02.7666666666666666,0
84,1,811,351,00:00:02.8,0
85,1,808,350,00:00:02.8333333333333335,0
86,1,807,350,00:00:02.8666666666666667,0
87,1,803,351,00:00:02.9,0
88,0,0,0,00:00:02.933333333333333,0
89,1,802,352,00:00:02.966666666666667,0
90,1,801,357,00:00:03.0,0
91,1,798,362,00:00:03.033333333333333,0
92,1,798,363,00:00:03.0666666666666664,0
93,1,795,367,00:00:03.1,0
94,1,795,376,00:00:03.1333333333333333,0
95,1,793,383,00:00:03.1666666666666665,0
96,0,0,0,00:00:03.2,0
97,0,0,0,00:00:03.2333333333333334,0
98,0,0,0,00:00:03.2666666666666666,1
99,0,0,0,00:00:03.3,0
100,0,0,0,00:00:03.3333333333333335,0
101,0,0,0,00:00:03.3666666666666667,0
102,0,0,0,00:00:03.4,0
103,1,705,343,00:00:03.433333333333333,0
104,1,703,345,00:00:03.466666666666667,0
105,1,686,335,00:00:03.5,0
106,1,671,328,00:00:03.533333333333333,0
107,1,656,325,00:00:03.5666666666666664,0
108,1,641,321,00:00:03.6,0
109,1,627,318,00:00:03.6333333333333333,0
110,1,627,318,00:00:03.6666666666666665,0
111,1,613,317,00:00:03.6999999999999997,0
112,1,601,318,00:00:03.7333333333333334,0
113,1,588,321,00:00:03.7666666666666666,0
114,1,576,323,00:00:03.8,0
115,1,566,328,00:00:03.8333333333333335,0
116,1,563,330,00:00:03.8666666666666667,0
117,1,551,336,00:00:03.9,0
118,1,541,343,00:00:03.933333333333333,0
119,1,531,351,00:00:03.966666666666667,0
120,1,521,361,00:00:04.0,0
121,1,511,372,00:00:04.033333333333333,0
122,1,511,371,00:00:04.066666666666666,0
123,1,501,385,00:00:04.1,0
124,1,491,396,00:00:04.133333333333333,0
125,1,481,411,00:00:04.166666666666667,0
126,1,473,426,00:00:04.2,0
127,1,466,440,00:00:04.233333333333333,0
128,1,465,441,00:00:04.266666666666667,0
129,1,456,458,00:00:04.3,0
130,1,450,475,00:00:04.333333333333333,0
131,1,442,456,00:00:04.366666666666666,1
132,1,451,400,00:00:04.4,0
133,1,456,355,00:00:04.433333333333334,0
134,1,456,353,00:00:04.466666666666667,0
135,1,458,317,00:00:04.5,0
136,1,461,288,00:00:04.533333333333333,0
137,1,463,266,00:00:04.566666666666666,0
138,1,465,246,00:00:04.6,0
139,1,466,232,00:00:04.633333333333333,0
140,1,466,230,00:00:04.666666666666667,0
141,1,468,216,00:00:04.7,0
142,1,471,203,00:00:04.733333333333333,0
143,1,472,196,00:00:04.766666666666667,0
144,1,473,188,00:00:04.8,0
145,1,476,183,00:00:04.833333333333333,0
146,1,476,181,00:00:04.866666666666666,0
147,1,477,178,00:00:04.9,0
148,1,478,176,00:00:04.933333333333334,0
149,1,481,173,00:00:04.966666666666667,0
150,1,482,173,00:00:05.0,0
151,1,486,176,00:00:05.033333333333333,0
152,1,486,176,00:00:05.066666666666666,0
153,1,486,177,00:00:05.1,0
