Frame,Visibility,X,Y,Time,Hit
0,0,0,0,00:00:00.0,0
1,0,0,0,00:00:00.03333333333333333,0
2,0,0,0,00:00:00.06666666666666667,0
3,0,0,0,00:00:00.1,0
4,0,0,0,00:00:00.13333333333333333,0
5,0,0,0,00:00:00.16666666666666666,0
6,0,0,0,00:00:00.2,0
7,0,0,0,00:00:00.23333333333333334,0
8,0,0,0,00:00:00.26666666666666666,0
9,0,0,0,00:00:00.3,0
10,0,0,0,00:00:00.3333333333333333,0
11,1,607,416,00:00:00.36666666666666664,0
12,1,598,401,00:00:00.4,0
13,1,591,385,00:00:00.43333333333333335,0
14,1,591,373,00:00:00.4666666666666667,0
15,0,0,0,00:00:00.5,0
16,0,0,0,00:00:00.5333333333333333,0
17,0,0,0,00:00:00.5666666666666667,0
18,0,0,0,00:00:00.6,0
19,0,0,0,00:00:00.6333333333333333,0
20,0,0,0,00:00:00.6666666666666666,0
21,0,0,0,00:00:00.7,0
22,0,0,0,00:00:00.7333333333333333,0
23,0,0,0,00:00:00.7666666666666666,0
24,1,570,351,00:00:00.8,0
25,1,568,352,00:00:00.8333333333333334,0
26,1,567,356,00:00:00.8666666666666667,0
27,0,0,0,00:00:00.9,0
28,0,0,0,00:00:00.9333333333333333,0
29,1,633,396,00:00:00.9666666666666667,0
30,1,563,376,00:00:01.0,0
31,1,562,382,00:00:01.0333333333333332,0
32,0,0,0,00:00:01.0666666666666667,1
33,1,543,362,00:00:01.1,0
34,1,543,361,00:00:01.1333333333333333,0
35,1,540,356,00:00:01.1666666666666667,0
36,1,535,348,00:00:01.2,0
37,1,531,342,00:00:01.2333333333333334,0
38,1,527,338,00:00:01.2666666666666666,0
39,1,521,338,00:00:01.3,0
40,1,520,338,00:00:01.3333333333333333,0
41,1,513,338,00:00:01.3666666666666667,0
42,1,506,341,00:00:01.4,0
43,1,501,343,00:00:01.4333333333333333,0
44,1,493,348,00:00:01.4666666666666666,0
45,1,488,352,00:00:01.5,0
46,1,488,353,00:00:01.5333333333333332,0
47,1,483,358,00:00:01.5666666666666667,0
48,1,478,366,00:00:01.6,0
49,1,473,376,00:00:01.6333333333333333,0
50,1,468,386,00:00:01.6666666666666667,0
51,1,466,396,00:00:01.7,0
52,1,463,398,00:00:01.7333333333333334,0
53,1,461,411,00:00:01.7666666666666666,0
54,1,455,423,00:00:01.8,0
55,1,451,438,00:00:01.8333333333333333,0
56,1,446,455,00:00:01.8666666666666667,0
57,1,443,468,00:00:01.9,0
58,1,443,468,00:00:01.9333333333333333,0
59,1,443,466,00:00:01.9666666666666666,1
60,1,486,353,00:00:02.0,0
61,1,506,301,00:00:02.033333333333333,0
62,1,520,258,00:00:02.0666666666666664,0
63,1,533,215,00:00:02.1,0
64,0,0,0,00:00:02.1333333333333333,0
65,1,550,186,00:00:02.1666666666666665,0
66,1,561,156,00:00:02.2,0
67,1,571,133,00:00:02.2333333333333334,0
68,1,581,112,00:00:02.2666666666666666,0
69,1,590,96,00:00:02.3,0
70,1,588,97,00:00:02.3333333333333335,0
71,1,598,81,00:00:02.3666666666666667,0
72,1,606,68,00:00:02.4,0
73,1,616,57,00:00:02.433333333333333,0
74,1,622,48,00:00:02.466666666666667,0
75,1,628,41,00:00:02.5,0
76,1,628,41,00:00:02.533333333333333,0
77,1,636,37,00:00:02.5666666666666664,0
78,1,642,33,00:00:02.6,0
79,1,648,31,00:00:02.6333333333333333,0
80,1,656,28,00:00:02.6666666666666665,0
81,1,661,31,00:00:02.7,0
82,1,661,30,00:00:02.7333333333333334,0
83,1,666,31,00:00:02.7666666666666666,0
84,1,671,35,00:00:02.8,0
85,1,677,37,00:00:02.8333333333333335,0
86,1,683,43,00:00:02.8666666666666667,0
87,1,688,51,00:00:02.9,0
88,1,691,51,00:00:02.933333333333333,0
89,1,693,56,00:00:02.966666666666667,0
90,1,698,65,00:00:03.0,0
91,1,703,73,00:00:03.033333333333333,0
92,1,708,83,00:00:03.0666666666666664,0
93,1,713,96,00:00:03.1,0
94,1,715,97,00:00:03.1333333333333333,0
95,1,717,106,00:00:03.1666666666666665,0
96,1,721,118,00:00:03.2,0
97,1,726,132,00:00:03.2333333333333334,0
98,1,728,146,00:00:03.2666666666666666,0
99,1,732,160,00:00:03.3,0
100,1,732,161,00:00:03.3333333333333335,0
101,1,736,173,00:00:03.3666666666666667,0
102,1,738,188,00:00:03.4,0
103,1,743,207,00:00:03.433333333333333,1
104,1,760,233,00:00:03.466666666666667,0
105,1,770,256,00:00:03.5,0
106,1,770,257,00:00:03.533333333333333,0
107,1,778,275,00:00:03.5666666666666664,0
108,1,786,291,00:00:03.6,0
109,1,793,308,00:00:03.6333333333333333,0
110,1,798,326,00:00:03.6666666666666665,0
111,1,805,341,00:00:03.6999999999999997,0
112,1,805,341,00:00:03.7333333333333334,0
113,1,808,356,00:00:03.7666666666666666,0
114,1,813,373,00:00:03.8,0
115,1,816,391,00:00:03.8333333333333335,0
116,1,820,408,00:00:03.8666666666666667,0
117,1,822,426,00:00:03.9,0
118,1,822,427,00:00:03.933333333333333,0
119,1,826,443,00:00:03.966666666666667,0
120,1,828,463,00:00:04.0,0
121,1,830,482,00:00:04.033333333333333,0
122,1,831,501,00:00:04.066666666666666,1
123,1,830,496,00:00:04.1,0
124,1,830,496,00:00:04.133333333333333,0
125,1,821,458,00:00:04.166666666666667,0
126,1,816,430,00:00:04.2,0
127,1,811,406,00:00:04.233333333333333,0
128,1,806,388,00:00:04.266666666666667,0
129,1,802,375,00:00:04.3,0
130,1,801,372,00:00:04.333333333333333,0
131,1,798,361,00:00:04.366666666666666,0
132,1,793,351,00:00:04.4,0
133,1,791,343,00:00:04.433333333333334,0
134,1,788,336,00:00:04.466666666666667,0
135,1,786,331,00:00:04.5,0
136,1,786,331,00:00:04.533333333333333,0
137,1,783,328,00:00:04.566666666666666,0
138,1,781,327,00:00:04.6,0
139,1,778,326,00:00:04.633333333333333,0
140,1,776,328,00:00:04.666666666666667,0
141,1,776,331,00:00:04.7,0
142,1,776,331,00:00:04.733333333333333,0
143,1,773,336,00:00:04.766666666666667,0
144,1,771,341,00:00:04.8,0
145,1,771,346,00:00:04.833333333333333,0
146,1,770,352,00:00:04.866666666666666,0
147,1,768,362,00:00:04.9,1
148,1,770,363,00:00:04.933333333333334,0
149,0,0,0,00:00:04.966666666666667,0
150,1,772,363,00:00:05.0,0
151,1,777,353,00:00:05.033333333333333,0
152,1,781,345,00:00:05.066666666666666,0
153,1,783,336,00:00:05.1,0
