Frame,Visibility,X,Y,Time
0,0,0,0,00:00:00.0
1,0,0,0,00:00:00.03333333333333333
2,0,0,0,00:00:00.06666666666666667
3,0,0,0,00:00:00.1
4,0,0,0,00:00:00.13333333333333333
5,0,0,0,00:00:00.16666666666666666
6,0,0,0,00:00:00.2
7,0,0,0,00:00:00.23333333333333334
8,0,0,0,00:00:00.26666666666666666
9,0,0,0,00:00:00.3
10,0,0,0,00:00:00.3333333333333333
11,0,0,0,00:00:00.36666666666666664
12,0,0,0,00:00:00.4
13,0,0,0,00:00:00.43333333333333335
14,0,0,0,00:00:00.4666666666666667
15,0,0,0,00:00:00.5
16,0,0,0,00:00:00.5333333333333333
17,0,0,0,00:00:00.5666666666666667
18,0,0,0,00:00:00.6
19,1,703,338,00:00:00.6333333333333333
20,0,0,0,00:00:00.6666666666666666
21,1,716,347,00:00:00.7
22,1,718,348,00:00:00.7333333333333333
23,1,723,352,00:00:00.7666666666666666
24,1,731,360,00:00:00.8
25,1,736,366,00:00:00.8333333333333334
26,1,741,376,00:00:00.8666666666666667
27,1,746,383,00:00:00.9
28,1,746,386,00:00:00.9333333333333333
29,1,751,393,00:00:00.9666666666666667
30,1,756,406,00:00:01.0
31,1,761,421,00:00:01.0333333333333332
32,1,766,436,00:00:01.0666666666666667
33,1,768,450,00:00:01.1
34,1,770,452,00:00:01.1333333333333333
35,1,773,466,00:00:01.1666666666666667
36,1,772,456,00:00:01.2
37,1,777,393,00:00:01.2333333333333334
38,1,776,361,00:00:01.2666666666666666
39,1,777,336,00:00:01.3
40,1,777,333,00:00:01.3333333333333333
41,1,776,317,00:00:01.3666666666666667
42,1,777,301,00:00:01.4
43,1,777,288,00:00:01.4333333333333333
44,1,778,277,00:00:01.4666666666666666
45,1,777,270,00:00:01.5
46,1,777,267,00:00:01.5333333333333332
47,1,778,263,00:00:01.5666666666666667
48,1,780,260,00:00:01.6
49,1,781,256,00:00:01.6333333333333333
50,1,781,256,00:00:01.6666666666666667
51,1,782,255,00:00:01.7
52,1,782,255,00:00:01.7333333333333334
53,1,782,257,00:00:01.7666666666666666
54,1,781,256,00:00:01.8
55,1,791,241,00:00:01.8333333333333333
56,1,796,231,00:00:01.8666666666666667
57,1,801,221,00:00:01.9
58,1,802,218,00:00:01.9333333333333333
59,1,806,213,00:00:01.9666666666666666
60,1,811,208,00:00:02.0
61,1,816,206,00:00:02.033333333333333
62,1,820,205,00:00:02.0666666666666664
63,1,821,205,00:00:02.1
64,1,822,203,00:00:02.1333333333333333
65,1,826,206,00:00:02.1666666666666665
66,1,828,208,00:00:02.2
67,1,831,213,00:00:02.2333333333333334
68,1,833,218,00:00:02.2666666666666666
69,1,836,226,00:00:02.3
70,1,836,226,00:00:02.3333333333333335
71,1,837,233,00:00:02.3666666666666667
72,1,840,243,00:00:02.4
73,1,841,253,00:00:02.433333333333333
74,1,843,266,00:00:02.466666666666667
75,1,843,281,00:00:02.5
76,1,845,281,00:00:02.533333333333333
77,1,846,293,00:00:02.5666666666666664
78,1,846,310,00:00:02.6
79,1,846,326,00:00:02.6333333333333333
80,1,848,338,00:00:02.6666666666666665
81,0,0,0,00:00:02.7
82,0,0,0,00:00:02.7333333333333334
83,0,0,0,00:00:02.7666666666666666
84,0,0,0,00:00:02.8
85,1,638,330,00:00:02.8333333333333335
86,1,613,331,00:00:02.8666666666666667
87,1,596,332,00:00:02.9
88,1,592,332,00:00:02.933333333333333
89,1,576,336,00:00:02.966666666666667
90,1,558,340,00:00:03.0
91,1,546,346,00:00:03.033333333333333
92,1,533,351,00:00:03.0666666666666664
93,1,523,356,00:00:03.1
94,1,521,358,00:00:03.1333333333333333
95,1,512,363,00:00:03.1666666666666665
96,1,502,373,00:00:03.2
97,1,496,378,00:00:03.2333333333333334
98,1,488,388,00:00:03.2666666666666666
99,1,481,396,00:00:03.3
100,1,480,398,00:00:03.3333333333333335
101,1,473,407,00:00:03.3666666666666667
102,1,468,415,00:00:03.4
103,1,461,401,00:00:03.433333333333333
104,1,461,386,00:00:03.466666666666667
105,1,463,375,00:00:03.5
106,1,463,372,00:00:03.533333333333333
107,1,463,365,00:00:03.5666666666666664
108,1,461,356,00:00:03.6
109,1,456,348,00:00:03.6333333333333333
110,1,456,343,00:00:03.6666666666666665
111,1,456,340,00:00:03.6999999999999997
112,1,455,338,00:00:03.7333333333333334
113,1,453,337,00:00:03.7666666666666666
114,1,451,337,00:00:03.8
115,1,451,338,00:00:03.8333333333333335
116,1,448,338,00:00:03.8666666666666667
117,1,448,341,00:00:03.9
118,1,447,343,00:00:03.933333333333333
119,1,446,346,00:00:03.966666666666667
120,1,445,352,00:00:04.0
121,1,443,361,00:00:04.033333333333333
122,1,442,368,00:00:04.066666666666666
123,1,441,377,00:00:04.1
124,1,441,380,00:00:04.133333333333333
125,1,440,391,00:00:04.166666666666667
126,1,436,401,00:00:04.2
127,1,436,415,00:00:04.233333333333333
128,1,435,428,00:00:04.266666666666667
129,1,433,440,00:00:04.3
130,1,432,437,00:00:04.333333333333333
131,1,431,430,00:00:04.366666666666666
132,0,0,0,00:00:04.4
133,1,431,388,00:00:04.433333333333334
134,1,431,376,00:00:04.466666666666667
135,1,426,366,00:00:04.5
136,1,427,365,00:00:04.533333333333333
137,1,426,356,00:00:04.566666666666666
138,1,426,348,00:00:04.6
139,1,426,343,00:00:04.633333333333333
140,1,426,341,00:00:04.666666666666667
141,1,428,341,00:00:04.7
142,1,428,340,00:00:04.733333333333333
143,1,431,341,00:00:04.766666666666667
144,1,431,341,00:00:04.8
145,1,431,343,00:00:04.833333333333333
146,1,431,346,00:00:04.866666666666666
147,1,431,351,00:00:04.9
148,1,431,351,00:00:04.933333333333334
149,1,431,356,00:00:04.966666666666667
150,1,431,366,00:00:05.0
151,1,431,373,00:00:05.033333333333333
152,1,432,383,00:00:05.066666666666666
153,1,433,393,00:00:05.1
154,1,433,395,00:00:05.133333333333333
155,1,433,402,00:00:05.166666666666667
156,1,435,416,00:00:05.2
157,1,435,431,00:00:05.233333333333333
158,1,433,445,00:00:05.266666666666667
159,1,548,347,00:00:05.3
160,1,546,347,00:00:05.333333333333333
161,1,541,351,00:00:05.366666666666666
162,1,426,312,00:00:05.4
163,1,423,280,00:00:05.433333333333334
164,1,421,250,00:00:05.466666666666667
165,1,421,225,00:00:05.5
166,1,420,223,00:00:05.533333333333333
167,1,417,202,00:00:05.566666666666666
168,1,416,181,00:00:05.6
169,1,413,163,00:00:05.633333333333333
170,1,411,151,00:00:05.666666666666667
171,1,408,132,00:00:05.7
172,1,408,132,00:00:05.733333333333333
173,1,408,126,00:00:05.766666666666667
174,1,407,116,00:00:05.8
175,1,406,108,00:00:05.833333333333333
176,1,405,103,00:00:05.866666666666666
177,1,403,98,00:00:05.9
178,1,403,98,00:00:05.933333333333334
179,1,403,98,00:00:05.966666666666667
180,1,402,96,00:00:06.0
181,1,401,97,00:00:06.033333333333333
182,1,398,101,00:00:06.066666666666666
183,1,398,103,00:00:06.1
184,1,396,105,00:00:06.133333333333333
185,1,396,111,00:00:06.166666666666667
186,1,393,117,00:00:06.2
187,1,391,127,00:00:06.233333333333333
188,1,391,138,00:00:06.266666666666667
189,1,391,151,00:00:06.3
190,1,388,151,00:00:06.333333333333333
191,1,388,163,00:00:06.366666666666666
192,1,386,178,00:00:06.4
193,1,386,196,00:00:06.433333333333334
194,1,383,213,00:00:06.466666666666667
195,1,383,231,00:00:06.5
196,1,382,231,00:00:06.533333333333333
197,1,383,248,00:00:06.566666666666666
198,1,381,268,00:00:06.6
199,1,380,291,00:00:06.633333333333333
200,1,378,313,00:00:06.666666666666667
201,1,380,335,00:00:06.7
202,1,378,336,00:00:06.733333333333333
203,1,378,356,00:00:06.766666666666667
204,1,378,373,00:00:06.8
205,1,381,371,00:00:06.833333333333333
206,1,386,368,00:00:06.866666666666666
207,0,0,0,00:00:06.8999999999999995
208,0,0,0,00:00:06.933333333333334
209,0,0,0,00:00:06.966666666666667
210,1,388,371,00:00:07.0
211,1,390,371,00:00:07.033333333333333
212,1,391,376,00:00:07.066666666666666
213,1,390,381,00:00:07.1
214,1,390,381,00:00:07.133333333333333
215,1,388,383,00:00:07.166666666666667
216,1,391,386,00:00:07.2
217,1,391,391,00:00:07.233333333333333
218,1,392,396,00:00:07.266666666666667
219,0,0,0,00:00:07.3
220,0,0,0,00:00:07.333333333333333
221,1,393,415,00:00:07.366666666666666
222,1,395,427,00:00:07.3999999999999995
223,1,396,441,00:00:07.433333333333334
224,1,397,453,00:00:07.466666666666667
225,0,0,0,00:00:07.5
226,0,0,0,00:00:07.533333333333333
227,0,0,0,00:00:07.566666666666666
228,0,0,0,00:00:07.6
229,0,0,0,00:00:07.633333333333333
230,0,0,0,00:00:07.666666666666667
