Frame,Visibility,X,Y,Time,Hit
0,0,0,0,00:00:00.0,0
1,1,1277,25,00:00:00.03333333333333333,0
2,0,0,0,00:00:00.06666666666666667,0
3,0,0,0,00:00:00.1,0
4,0,0,0,00:00:00.13333333333333333,0
5,0,0,0,00:00:00.16666666666666666,0
6,0,0,0,00:00:00.2,0
7,0,0,0,00:00:00.23333333333333334,0
8,0,0,0,00:00:00.26666666666666666,0
9,0,0,0,00:00:00.3,0
10,0,0,0,00:00:00.3333333333333333,0
11,0,0,0,00:00:00.36666666666666664,0
12,0,0,0,00:00:00.4,0
13,0,0,0,00:00:00.43333333333333335,0
14,0,0,0,00:00:00.4666666666666667,0
15,1,591,380,00:00:00.5,0
16,1,590,370,00:00:00.5333333333333333,0
17,0,0,0,00:00:00.5666666666666667,0
18,1,581,352,00:00:00.6,0
19,1,578,346,00:00:00.6333333333333333,0
20,1,576,341,00:00:00.6666666666666666,0
21,0,0,0,00:00:00.7,0
22,0,0,0,00:00:00.7333333333333333,0
23,0,0,0,00:00:00.7666666666666666,0
24,1,567,341,00:00:00.8,0
25,0,0,0,00:00:00.8333333333333334,0
26,1,565,343,00:00:00.8666666666666667,0
27,1,561,345,00:00:00.9,0
28,1,561,348,00:00:00.9333333333333333,0
29,1,558,353,00:00:00.9666666666666667,0
30,1,558,360,00:00:01.0,0
31,1,556,367,00:00:01.0333333333333332,0
32,1,556,375,00:00:01.0666666666666667,0
33,0,0,0,00:00:01.1,0
34,0,0,0,00:00:01.1333333333333333,1
35,0,0,0,00:00:01.1666666666666667,0
36,1,530,313,00:00:01.2,0
37,1,523,296,00:00:01.2333333333333334,0
38,1,513,278,00:00:01.2666666666666666,0
39,1,513,280,00:00:01.3,0
40,1,507,266,00:00:01.3333333333333333,0
41,1,500,257,00:00:01.3666666666666667,0
42,1,495,248,00:00:01.4,0
43,1,488,241,00:00:01.4333333333333333,0
44,1,483,236,00:00:01.4666666666666666,0
45,1,483,236,00:00:01.5,0
46,1,478,233,00:00:01.5333333333333332,0
47,1,473,231,00:00:01.5666666666666667,0
48,1,468,231,00:00:01.6,0
49,1,463,233,00:00:01.6333333333333333,0
50,1,458,236,00:00:01.6666666666666667,0
51,1,458,236,00:00:01.7,0
52,1,456,241,00:00:01.7333333333333334,0
53,1,451,246,00:00:01.7666666666666666,0
54,1,446,256,00:00:01.8,0
55,1,441,266,00:00:01.8333333333333333,0
56,1,438,276,00:00:01.8666666666666667,0
57,1,438,276,00:00:01.9,0
58,1,433,286,00:00:01.9333333333333333,0
59,1,431,301,00:00:01.9666666666666666,0
60,1,426,316,00:00:02.0,0
61,1,423,331,00:00:02.033333333333333,0
62,1,421,346,00:00:02.0666666666666664,0
63,1,421,346,00:00:02.1,0
64,1,416,363,00:00:02.1333333333333333,0
65,1,413,381,00:00:02.1666666666666665,1
66,1,411,398,00:00:02.2,0
67,1,421,388,00:00:02.2333333333333334,0
68,1,433,366,00:00:02.2666666666666666,0
69,1,435,366,00:00:02.3,0
70,1,443,351,00:00:02.3333333333333335,0
71,1,451,341,00:00:02.3666666666666667,0
72,1,458,333,00:00:02.4,0
73,1,463,328,00:00:02.433333333333333,0
74,1,468,326,00:00:02.466666666666667,0
75,1,468,326,00:00:02.5,0
76,1,472,323,00:00:02.533333333333333,0
77,1,476,326,00:00:02.5666666666666664,0
78,1,478,326,00:00:02.6,0
79,1,482,328,00:00:02.6333333333333333,0
80,1,486,333,00:00:02.6666666666666665,0
81,1,486,332,00:00:02.7,0
82,1,488,337,00:00:02.7333333333333334,0
83,1,491,343,00:00:02.7666666666666666,0
84,1,493,351,00:00:02.8,0
85,1,496,356,00:00:02.8333333333333335,0
86,1,498,366,00:00:02.8666666666666667,0
87,1,497,366,00:00:02.9,0
88,1,500,371,00:00:02.933333333333333,0
89,1,501,378,00:00:02.966666666666667,0
90,1,491,338,00:00:03.0,1
91,1,488,318,00:00:03.033333333333333,0
92,1,483,301,00:00:03.0666666666666664,0
93,1,483,300,00:00:03.1,0
94,1,481,283,00:00:03.1333333333333333,0
95,1,476,272,00:00:03.1666666666666665,0
96,1,473,261,00:00:03.2,0
97,1,471,256,00:00:03.2333333333333334,0
98,1,467,248,00:00:03.2666666666666666,0
99,1,467,250,00:00:03.3,0
100,1,466,246,00:00:03.3333333333333335,0
101,1,463,241,00:00:03.3666666666666667,0
102,1,461,241,00:00:03.4,0
103,1,458,241,00:00:03.433333333333333,0
104,1,456,243,00:00:03.466666666666667,0
105,1,456,243,00:00:03.5,0
106,1,456,248,00:00:03.533333333333333,0
107,1,453,253,00:00:03.5666666666666664,0
108,1,451,260,00:00:03.6,0
109,1,448,267,00:00:03.6333333333333333,0
110,1,448,276,00:00:03.6666666666666665,0
111,1,446,277,00:00:03.6999999999999997,0
112,1,446,290,00:00:03.7333333333333334,1
113,1,443,301,00:00:03.7666666666666666,0
114,0,0,0,00:00:03.8,0
115,0,0,0,00:00:03.8333333333333335,0
116,0,0,0,00:00:03.8666666666666667,0
117,1,615,337,00:00:03.9,0
118,1,640,341,00:00:03.933333333333333,0
119,1,662,348,00:00:03.966666666666667,0
120,1,681,356,00:00:04.0,0
121,1,696,363,00:00:04.033333333333333,0
122,1,710,373,00:00:04.066666666666666,0
123,1,710,372,00:00:04.1,0
124,1,721,378,00:00:04.133333333333333,0
125,1,731,387,00:00:04.166666666666667,0
126,1,740,396,00:00:04.2,0
127,1,747,405,00:00:04.233333333333333,0
128,1,756,415,00:00:04.266666666666667,0
129,1,756,415,00:00:04.3,0
130,1,763,425,00:00:04.333333333333333,0
131,1,768,432,00:00:04.366666666666666,0
132,1,775,426,00:00:04.4,0
133,1,776,423,00:00:04.433333333333334,0
134,1,778,421,00:00:04.466666666666667,0
135,1,778,421,00:00:04.5,0
136,1,781,418,00:00:04.533333333333333,0
137,1,781,418,00:00:04.566666666666666,0
138,1,783,418,00:00:04.6,0
139,1,786,421,00:00:04.633333333333333,0
140,1,786,417,00:00:04.666666666666667,0
141,1,786,417,00:00:04.7,0
142,1,787,417,00:00:04.733333333333333,0
143,1,787,417,00:00:04.766666666666667,0
144,0,0,0,00:00:04.8,0
145,0,0,0,00:00:04.833333333333333,0
146,0,0,0,00:00:04.866666666666666,0
