Frame,Visibility,X,Y,Time,Hit
0,1,556,293,00:00:00.0,0
1,1,541,300,00:00:00.03333333333333333,0
2,1,526,305,00:00:00.06666666666666667,0
3,0,0,0,00:00:00.1,0
4,0,0,0,00:00:00.13333333333333333,0
5,0,0,0,00:00:00.16666666666666666,0
6,0,0,0,00:00:00.2,0
7,1,602,243,00:00:00.23333333333333334,0
8,1,646,216,00:00:00.26666666666666666,0
9,0,0,0,00:00:00.3,0
10,0,0,0,00:00:00.3333333333333333,0
11,1,725,165,00:00:00.36666666666666664,0
12,1,758,145,00:00:00.4,0
13,1,790,128,00:00:00.43333333333333335,0
14,1,822,113,00:00:00.4666666666666667,0
15,0,0,0,00:00:00.5,0
16,0,0,0,00:00:00.5333333333333333,0
17,1,881,90,00:00:00.5666666666666667,0
18,1,907,81,00:00:00.6,0
19,1,935,75,00:00:00.6333333333333333,0
20,1,960,71,00:00:00.6666666666666666,0
21,0,0,0,00:00:00.7,0
22,0,0,0,00:00:00.7333333333333333,0
23,0,0,0,00:00:00.7666666666666666,0
24,1,1031,68,00:00:00.8,0
25,1,1055,70,00:00:00.8333333333333334,0
26,1,1076,75,00:00:00.8666666666666667,0
27,0,0,0,00:00:00.9,0
28,0,0,0,00:00:00.9333333333333333,0
29,0,0,0,00:00:00.9666666666666667,0
30,1,1132,96,00:00:01.0,0
31,0,0,0,00:00:01.0333333333333332,0
32,1,1173,120,00:00:01.0666666666666667,0
33,0,0,0,00:00:01.1,0
34,0,0,0,00:00:01.1333333333333333,0
35,0,0,0,00:00:01.1666666666666667,0
36,1,1221,165,00:00:01.2,0
37,1,460,421,00:00:01.2333333333333334,1
38,1,461,420,00:00:01.2666666666666666,0
39,1,458,421,00:00:01.3,0
40,1,458,421,00:00:01.3333333333333333,0
41,1,460,420,00:00:01.3666666666666667,0
42,0,0,0,00:00:01.4,0
43,0,0,0,00:00:01.4333333333333333,0
44,0,0,0,00:00:01.4666666666666666,0
45,1,458,421,00:00:01.5,0
46,0,0,0,00:00:01.5333333333333332,0
47,1,460,421,00:00:01.5666666666666667,0
48,1,460,421,00:00:01.6,0
49,1,458,421,00:00:01.6333333333333333,0
50,1,460,420,00:00:01.6666666666666667,0
51,1,458,421,00:00:01.7,0
52,1,460,420,00:00:01.7333333333333334,0
53,1,460,420,00:00:01.7666666666666666,0
54,1,458,421,00:00:01.8,0
55,1,460,421,00:00:01.8333333333333333,0
56,1,460,420,00:00:01.8666666666666667,0
57,1,458,421,00:00:01.9,0
58,1,460,420,00:00:01.9333333333333333,0
59,1,460,420,00:00:01.9666666666666666,0
60,1,458,421,00:00:02.0,0
61,1,460,421,00:00:02.033333333333333,0
62,1,458,420,00:00:02.0666666666666664,0
63,1,458,421,00:00:02.1,0
64,1,460,420,00:00:02.1333333333333333,0
65,1,460,420,00:00:02.1666666666666665,0
66,1,458,421,00:00:02.2,0
67,1,460,420,00:00:02.2333333333333334,0
68,1,460,420,00:00:02.2666666666666666,0
69,1,458,421,00:00:02.3,0
70,1,460,420,00:00:02.3333333333333335,0
71,1,458,420,00:00:02.3666666666666667,0
72,1,458,421,00:00:02.4,0
73,1,460,421,00:00:02.433333333333333,0
74,1,460,420,00:00:02.466666666666667,0
75,1,458,421,00:00:02.5,0
76,1,460,421,00:00:02.533333333333333,0
77,1,460,420,00:00:02.5666666666666664,0
78,1,458,421,00:00:02.6,0
79,1,460,421,00:00:02.6333333333333333,0
80,1,458,420,00:00:02.6666666666666665,0
81,1,458,421,00:00:02.7,0
82,1,460,421,00:00:02.7333333333333334,0
83,1,458,420,00:00:02.7666666666666666,0
