Frame,Visibility,X,Y,Time,Hit
0,0,0,0,00:00:00.0,0
1,0,0,0,00:00:00.03333333333333333,0
2,0,0,0,00:00:00.06666666666666667,0
3,0,0,0,00:00:00.1,0
4,0,0,0,00:00:00.13333333333333333,0
5,0,0,0,00:00:00.16666666666666666,0
6,1,656,361,00:00:00.2,0
7,1,660,355,00:00:00.23333333333333334,0
8,1,658,353,00:00:00.26666666666666666,0
9,1,666,347,00:00:00.3,0
10,1,666,343,00:00:00.3333333333333333,0
11,1,665,341,00:00:00.36666666666666664,0
12,0,0,0,00:00:00.4,0
13,0,0,0,00:00:00.43333333333333335,0
14,0,0,0,00:00:00.4666666666666667,0
15,1,668,343,00:00:00.5,0
16,1,671,346,00:00:00.5333333333333333,0
17,1,671,351,00:00:00.5666666666666667,0
18,1,671,356,00:00:00.6,0
19,1,672,362,00:00:00.6333333333333333,0
20,1,672,363,00:00:00.6666666666666666,0
21,1,673,371,00:00:00.7,0
22,1,673,381,00:00:00.7333333333333333,0
23,1,661,361,00:00:00.7666666666666666,1
24,0,0,0,00:00:00.8,0
25,0,0,0,00:00:00.8333333333333334,0
26,0,0,0,00:00:00.8666666666666667,0
27,0,0,0,00:00:00.9,0
28,0,0,0,00:00:00.9333333333333333,0
29,0,0,0,00:00:00.9666666666666667,0
30,1,621,316,00:00:01.0,0
31,1,620,315,00:00:01.0333333333333332,0
32,1,618,315,00:00:01.0666666666666667,0
33,1,623,323,00:00:01.1,0
34,1,632,327,00:00:01.1333333333333333,0
35,1,646,336,00:00:01.1666666666666667,0
36,1,652,346,00:00:01.2,1
37,1,661,356,00:00:01.2333333333333334,0
38,1,662,356,00:00:01.2666666666666666,0
39,1,668,366,00:00:01.3,0
40,1,675,376,00:00:01.3333333333333333,0
41,1,680,388,00:00:01.3666666666666667,0
42,1,686,402,00:00:01.4,0
43,1,691,413,00:00:01.4333333333333333,0
44,1,692,413,00:00:01.4666666666666666,0
45,1,697,428,00:00:01.5,0
46,1,703,443,00:00:01.5333333333333332,0
47,1,707,461,00:00:01.5666666666666667,0
48,1,711,476,00:00:01.6,0
49,1,716,493,00:00:01.6333333333333333,0
50,1,716,491,00:00:01.6666666666666667,0
51,1,718,510,00:00:01.7,0
52,1,718,495,00:00:01.7333333333333334,0
53,0,0,0,00:00:01.7666666666666666,1
54,1,702,386,00:00:01.8,0
55,1,698,350,00:00:01.8333333333333333,0
56,1,697,350,00:00:01.8666666666666667,0
57,1,691,315,00:00:01.9,0
58,1,687,290,00:00:01.9333333333333333,0
59,1,683,268,00:00:01.9666666666666666,0
60,1,680,251,00:00:02.0,0
61,0,0,0,00:00:02.033333333333333,0
62,1,680,238,00:00:02.0666666666666664,0
63,1,673,226,00:00:02.1,0
64,1,672,216,00:00:02.1333333333333333,0
65,1,671,208,00:00:02.1666666666666665,0
66,1,668,203,00:00:02.2,0
67,1,666,200,00:00:02.2333333333333334,0
68,1,666,198,00:00:02.2666666666666666,0
69,1,666,196,00:00:02.3,0
70,1,663,196,00:00:02.3333333333333335,0
71,1,662,196,00:00:02.3666666666666667,0
72,1,662,196,00:00:02.4,0
73,1,661,198,00:00:02.433333333333333,0
74,1,661,198,00:00:02.466666666666667,0
75,1,660,201,00:00:02.5,0
76,1,642,216,00:00:02.533333333333333,1
77,1,626,221,00:00:02.5666666666666664,0
78,1,612,233,00:00:02.6,0
79,1,601,245,00:00:02.6333333333333333,0
80,1,598,245,00:00:02.6666666666666665,0
81,1,583,261,00:00:02.7,0
82,1,573,273,00:00:02.7333333333333334,0
83,1,563,286,00:00:02.7666666666666666,0
84,1,553,301,00:00:02.8,0
85,1,545,312,00:00:02.8333333333333335,0
86,1,543,313,00:00:02.8666666666666667,0
87,1,533,328,00:00:02.9,0
88,1,523,346,00:00:02.933333333333333,0
89,1,516,361,00:00:02.966666666666667,0
90,1,508,376,00:00:03.0,0
91,1,502,392,00:00:03.033333333333333,0
92,1,501,393,00:00:03.0666666666666664,0
93,1,493,411,00:00:03.1,0
94,1,486,431,00:00:03.1333333333333333,0
95,1,480,448,00:00:03.1666666666666665,0
96,0,0,0,00:00:03.2,0
97,0,0,0,00:00:03.2333333333333334,0
98,0,0,0,00:00:03.2666666666666666,0
99,0,0,0,00:00:03.3,1
100,0,0,0,00:00:03.3333333333333335,0
101,1,456,450,00:00:03.3666666666666667,0
102,1,457,435,00:00:03.4,0
103,1,461,418,00:00:03.433333333333333,0
104,1,461,416,00:00:03.466666666666667,0
105,1,461,398,00:00:03.5,0
106,1,461,388,00:00:03.533333333333333,0
107,1,461,381,00:00:03.5666666666666664,0
108,1,461,373,00:00:03.6,0
109,1,461,368,00:00:03.6333333333333333,0
110,1,461,367,00:00:03.6666666666666665,0
111,1,460,363,00:00:03.6999999999999997,0
112,1,458,360,00:00:03.7333333333333334,0
113,1,460,357,00:00:03.7666666666666666,0
114,1,461,356,00:00:03.8,0
115,1,460,355,00:00:03.8333333333333335,0
116,1,458,356,00:00:03.8666666666666667,0
117,1,460,361,00:00:03.9,0
118,1,461,363,00:00:03.933333333333333,0
119,1,461,366,00:00:03.966666666666667,0
120,1,461,376,00:00:04.0,0
121,1,461,381,00:00:04.033333333333333,0
122,1,461,382,00:00:04.066666666666666,0
123,1,461,391,00:00:04.1,0
124,1,461,401,00:00:04.133333333333333,0
125,1,461,411,00:00:04.166666666666667,0
126,1,461,418,00:00:04.2,0
127,1,498,361,00:00:04.233333333333333,1
128,1,498,360,00:00:04.266666666666667,0
129,1,522,328,00:00:04.3,0
130,1,546,293,00:00:04.333333333333333,0
131,1,566,266,00:00:04.366666666666666,0
132,1,583,241,00:00:04.4,0
133,1,600,221,00:00:04.433333333333334,0
134,1,600,221,00:00:04.466666666666667,0
135,1,616,201,00:00:04.5,0
136,1,630,186,00:00:04.533333333333333,0
137,1,643,173,00:00:04.566666666666666,0
138,1,656,163,00:00:04.6,0
139,1,667,156,00:00:04.633333333333333,0
140,1,668,155,00:00:04.666666666666667,0
141,1,680,147,00:00:04.7,0
142,1,691,141,00:00:04.733333333333333,0
143,1,701,138,00:00:04.766666666666667,0
144,1,711,136,00:00:04.8,0
145,1,720,136,00:00:04.833333333333333,0
146,1,721,136,00:00:04.866666666666666,0
147,1,732,137,00:00:04.9,0
148,1,741,141,00:00:04.933333333333334,0
149,1,750,146,00:00:04.966666666666667,0
150,1,757,151,00:00:05.0,0
151,1,766,158,00:00:05.033333333333333,0
152,1,766,158,00:00:05.066666666666666,0
153,1,773,168,00:00:05.1,0
