Frame,Visibility,X,Y,Time,Hit
0,1,606,420,00:00:00.0,0
1,1,606,416,00:00:00.03333333333333333,0
2,1,596,401,00:00:00.06666666666666667,0
3,1,588,385,00:00:00.1,0
4,1,588,373,00:00:00.13333333333333333,0
5,1,586,366,00:00:00.16666666666666666,0
6,0,0,0,00:00:00.2,0
7,0,0,0,00:00:00.23333333333333334,0
8,0,0,0,00:00:00.26666666666666666,0
9,0,0,0,00:00:00.3,0
10,0,0,0,00:00:00.3333333333333333,0
11,0,0,0,00:00:00.36666666666666664,0
12,0,0,0,00:00:00.4,0
13,0,0,0,00:00:00.43333333333333335,0
14,0,0,0,00:00:00.4666666666666667,0
15,1,565,355,00:00:00.5,0
16,1,563,358,00:00:00.5333333333333333,0
17,1,561,363,00:00:00.5666666666666667,0
18,0,0,0,00:00:00.6,0
19,0,0,0,00:00:00.6333333333333333,1
20,0,0,0,00:00:00.6666666666666666,0
21,1,560,387,00:00:00.7,0
22,1,557,395,00:00:00.7333333333333333,0
23,0,0,0,00:00:00.7666666666666666,0
24,1,528,360,00:00:00.8,0
25,1,533,360,00:00:00.8333333333333334,0
26,1,521,355,00:00:00.8666666666666667,0
27,1,511,346,00:00:00.9,0
28,1,503,342,00:00:00.9333333333333333,0
29,1,493,341,00:00:00.9666666666666667,0
30,1,488,340,00:00:01.0,0
31,1,486,338,00:00:01.0333333333333332,0
32,1,481,338,00:00:01.0666666666666667,0
33,1,473,341,00:00:01.1,0
34,1,467,343,00:00:01.1333333333333333,0
35,1,461,347,00:00:01.1666666666666667,0
36,1,456,352,00:00:01.2,0
37,1,456,353,00:00:01.2333333333333334,0
38,1,451,358,00:00:01.2666666666666666,0
39,1,445,366,00:00:01.3,0
40,1,440,377,00:00:01.3333333333333333,0
41,1,436,388,00:00:01.3666666666666667,1
42,1,435,370,00:00:01.4,0
43,1,436,368,00:00:01.4333333333333333,0
44,1,443,346,00:00:01.4666666666666666,0
45,1,448,337,00:00:01.5,0
46,1,451,331,00:00:01.5333333333333332,0
47,1,456,323,00:00:01.5666666666666667,0
48,1,458,321,00:00:01.6,0
49,1,458,320,00:00:01.6333333333333333,0
50,1,461,318,00:00:01.6666666666666667,0
51,1,463,318,00:00:01.7,0
52,1,466,318,00:00:01.7333333333333334,0
53,1,470,321,00:00:01.7666666666666666,0
54,1,471,323,00:00:01.8,0
55,1,471,325,00:00:01.8333333333333333,0
56,1,473,328,00:00:01.8666666666666667,0
57,1,476,335,00:00:01.9,0
58,1,477,341,00:00:01.9333333333333333,0
59,1,478,346,00:00:01.9666666666666666,0
60,1,481,356,00:00:02.0,1
61,1,481,356,00:00:02.033333333333333,0
62,1,481,362,00:00:02.0666666666666664,0
63,1,482,363,00:00:02.1,0
64,1,478,355,00:00:02.1333333333333333,0
65,1,473,346,00:00:02.1666666666666665,0
66,1,471,335,00:00:02.2,0
67,1,471,333,00:00:02.2333333333333334,0
68,1,467,331,00:00:02.2666666666666666,0
69,1,462,330,00:00:02.3,0
70,1,456,328,00:00:02.3333333333333335,0
71,1,451,328,00:00:02.3666666666666667,0
72,1,451,328,00:00:02.4,0
73,1,448,328,00:00:02.433333333333333,0
74,1,446,331,00:00:02.466666666666667,0
75,1,441,336,00:00:02.5,0
76,1,440,340,00:00:02.533333333333333,0
77,1,436,346,00:00:02.5666666666666664,0
78,1,433,353,00:00:02.6,0
79,1,431,355,00:00:02.6333333333333333,0
