Frame,Visibility,X,Y,Time,Hit
0,0,0,0,00:00:00.0,0
1,0,0,0,00:00:00.03333333333333333,0
2,0,0,0,00:00:00.06666666666666667,0
3,0,0,0,00:00:00.1,0
4,0,0,0,00:00:00.13333333333333333,0
5,0,0,0,00:00:00.16666666666666666,0
6,0,0,0,00:00:00.2,0
7,0,0,0,00:00:00.23333333333333334,0
8,0,0,0,00:00:00.26666666666666666,0
9,1,601,376,00:00:00.3,0
10,1,596,386,00:00:00.3333333333333333,0
11,1,593,397,00:00:00.36666666666666664,0
12,0,0,0,00:00:00.4,0
13,0,0,0,00:00:00.43333333333333335,0
14,0,0,0,00:00:00.4666666666666667,1
15,0,0,0,00:00:00.5,0
16,0,0,0,00:00:00.5333333333333333,0
17,0,0,0,00:00:00.5666666666666667,0
18,1,643,271,00:00:00.6,0
19,1,642,267,00:00:00.6333333333333333,0
20,1,650,252,00:00:00.6666666666666666,0
21,1,656,236,00:00:00.7,0
22,1,662,223,00:00:00.7333333333333333,0
23,1,668,213,00:00:00.7666666666666666,0
24,1,672,206,00:00:00.8,0
25,1,673,206,00:00:00.8333333333333334,0
26,1,678,201,00:00:00.8666666666666667,0
27,1,683,196,00:00:00.9,0
28,1,686,193,00:00:00.9333333333333333,0
29,1,691,192,00:00:00.9666666666666667,0
30,1,695,193,00:00:01.0,0
31,1,695,192,00:00:01.0333333333333332,0
32,1,698,195,00:00:01.0666666666666667,0
33,1,726,246,00:00:01.1,1
34,0,0,0,00:00:01.1333333333333333,0
35,1,783,355,00:00:01.1666666666666667,0
36,1,797,388,00:00:01.2,0
37,0,0,0,00:00:01.2333333333333334,0
38,1,815,420,00:00:01.2666666666666666,0
39,1,828,448,00:00:01.3,0
40,1,841,478,00:00:01.3333333333333333,0
41,1,850,503,00:00:01.3666666666666667,0
42,1,858,528,00:00:01.4,0
43,1,860,530,00:00:01.4333333333333333,0
44,1,867,557,00:00:01.4666666666666666,0
45,1,876,583,00:00:01.5,0
46,1,882,610,00:00:01.5333333333333332,0
47,1,886,622,00:00:01.5666666666666667,0
48,1,891,621,00:00:01.6,0
49,1,893,621,00:00:01.6333333333333333,0
50,1,898,625,00:00:01.6666666666666667,0
51,1,903,628,00:00:01.7,0
52,1,911,633,00:00:01.7333333333333334,0
53,1,916,641,00:00:01.7666666666666666,0
54,1,918,647,00:00:01.8,0
55,1,918,647,00:00:01.8333333333333333,0
56,1,921,651,00:00:01.8666666666666667,0
57,1,931,657,00:00:01.9,0
58,1,933,661,00:00:01.9333333333333333,0
59,1,936,666,00:00:01.9666666666666666,0
60,1,940,668,00:00:02.0,0
61,1,941,668,00:00:02.033333333333333,0
62,1,943,671,00:00:02.0666666666666664,0
63,1,946,673,00:00:02.1,0
64,1,948,676,00:00:02.1333333333333333,0
65,1,951,677,00:00:02.1666666666666665,0
