Frame,Visibility,X,Y,Time,Hit
0,0,0,0,00:00:00.0,0
1,0,0,0,00:00:00.03333333333333333,0
2,0,0,0,00:00:00.06666666666666667,0
3,0,0,0,00:00:00.1,0
4,0,0,0,00:00:00.13333333333333333,0
5,0,0,0,00:00:00.16666666666666666,0
6,0,0,0,00:00:00.2,0
7,0,0,0,00:00:00.23333333333333334,0
8,0,0,0,00:00:00.26666666666666666,0
9,0,0,0,00:00:00.3,0
10,0,0,0,00:00:00.3333333333333333,0
11,0,0,0,00:00:00.36666666666666664,0
12,1,607,362,00:00:00.4,0
13,0,0,0,00:00:00.43333333333333335,0
14,0,0,0,00:00:00.4666666666666667,0
15,1,595,387,00:00:00.5,0
16,1,593,387,00:00:00.5333333333333333,0
17,1,588,396,00:00:00.5666666666666667,0
18,1,583,410,00:00:00.6,0
19,1,578,421,00:00:00.6333333333333333,0
20,1,576,435,00:00:00.6666666666666666,0
21,0,0,0,00:00:00.7,0
22,0,0,0,00:00:00.7333333333333333,0
23,0,0,0,00:00:00.7666666666666666,0
24,0,0,0,00:00:00.8,1
25,0,0,0,00:00:00.8333333333333334,0
26,0,0,0,00:00:00.8666666666666667,0
27,0,0,0,00:00:00.9,0
28,0,0,0,00:00:00.9333333333333333,0
29,1,526,372,00:00:00.9666666666666667,0
30,1,516,338,00:00:01.0,0
31,1,508,311,00:00:01.0333333333333332,0
32,1,503,288,00:00:01.0666666666666667,0
33,1,496,268,00:00:01.1,0
34,1,498,266,00:00:01.1333333333333333,0
35,1,491,255,00:00:01.1666666666666667,0
36,1,487,238,00:00:01.2,0
37,1,483,227,00:00:01.2333333333333334,0
38,1,481,218,00:00:01.2666666666666666,0
39,1,476,211,00:00:01.3,0
40,1,477,208,00:00:01.3333333333333333,0
41,1,476,206,00:00:01.3666666666666667,0
42,1,471,201,00:00:01.4,0
43,1,471,198,00:00:01.4333333333333333,0
44,1,468,196,00:00:01.4666666666666666,0
45,1,466,196,00:00:01.5,0
46,1,466,196,00:00:01.5333333333333332,0
47,1,465,197,00:00:01.5666666666666667,0
48,1,463,201,00:00:01.6,0
49,1,462,203,00:00:01.6333333333333333,0
50,1,461,208,00:00:01.6666666666666667,0
51,1,461,213,00:00:01.7,0
52,1,461,215,00:00:01.7333333333333334,0
53,1,461,221,00:00:01.7666666666666666,0
54,1,461,227,00:00:01.8,0
55,1,460,236,00:00:01.8333333333333333,0
56,1,458,246,00:00:01.8666666666666667,0
57,1,460,258,00:00:01.9,0
58,1,460,257,00:00:01.9333333333333333,1
59,0,0,0,00:00:01.9666666666666666,0
60,1,453,297,00:00:02.0,0
61,1,451,318,00:00:02.033333333333333,0
62,1,448,336,00:00:02.0666666666666664,0
63,1,446,351,00:00:02.1,0
64,1,446,355,00:00:02.1333333333333333,0
65,1,443,366,00:00:02.1666666666666665,0
66,1,440,383,00:00:02.2,0
67,1,438,398,00:00:02.2333333333333334,0
68,1,436,415,00:00:02.2666666666666666,0
69,1,433,428,00:00:02.3,0
70,1,433,432,00:00:02.3333333333333335,0
71,1,431,446,00:00:02.3666666666666667,0
72,1,431,458,00:00:02.4,1
73,1,436,446,00:00:02.433333333333333,0
74,1,448,417,00:00:02.466666666666667,0
75,1,460,398,00:00:02.5,0
76,1,461,397,00:00:02.533333333333333,0
77,1,466,381,00:00:02.5666666666666664,0
78,1,472,368,00:00:02.6,0
79,1,478,357,00:00:02.6333333333333333,0
80,1,483,350,00:00:02.6666666666666665,0
81,1,486,346,00:00:02.7,0
82,1,488,345,00:00:02.7333333333333334,0
83,1,493,341,00:00:02.7666666666666666,0
84,1,496,338,00:00:02.8,0
85,1,501,338,00:00:02.8333333333333335,0
86,1,506,338,00:00:02.8666666666666667,0
87,1,508,341,00:00:02.9,0
88,1,508,341,00:00:02.933333333333333,0
89,1,511,343,00:00:02.966666666666667,0
90,1,516,348,00:00:03.0,0
91,1,518,353,00:00:03.033333333333333,0
92,1,521,360,00:00:03.0666666666666664,0
93,1,522,370,00:00:03.1,1
94,1,523,368,00:00:03.1333333333333333,0
95,0,0,0,00:00:03.1666666666666665,0
96,1,515,332,00:00:03.2,0
97,1,511,306,00:00:03.2333333333333334,0
98,1,503,281,00:00:03.2666666666666666,0
99,1,498,263,00:00:03.3,0
100,1,500,261,00:00:03.3333333333333335,0
101,1,493,248,00:00:03.3666666666666667,0
102,1,490,232,00:00:03.4,0
103,1,483,221,00:00:03.433333333333333,0
104,1,481,212,00:00:03.466666666666667,0
105,1,476,205,00:00:03.5,0
106,1,476,205,00:00:03.533333333333333,0
107,1,472,201,00:00:03.5666666666666664,0
108,1,468,196,00:00:03.6,0
109,1,466,193,00:00:03.6333333333333333,0
110,1,462,193,00:00:03.6666666666666665,0
111,1,460,193,00:00:03.6999999999999997,0
112,1,458,195,00:00:03.7333333333333334,0
113,1,456,196,00:00:03.7666666666666666,0
114,1,452,201,00:00:03.8,0
115,1,448,206,00:00:03.8333333333333335,0
116,1,446,213,00:00:03.8666666666666667,0
117,1,443,222,00:00:03.9,0
118,1,442,223,00:00:03.933333333333333,0
119,1,441,231,00:00:03.966666666666667,0
120,1,436,243,00:00:04.0,0
121,1,433,256,00:00:04.033333333333333,0
122,1,431,271,00:00:04.066666666666666,0
123,1,428,285,00:00:04.1,0
124,1,427,286,00:00:04.133333333333333,0
125,1,425,301,00:00:04.166666666666667,0
126,1,421,318,00:00:04.2,1
127,1,420,336,00:00:04.233333333333333,0
128,1,416,356,00:00:04.266666666666667,0
129,0,0,0,00:00:04.3,0
130,0,0,0,00:00:04.333333333333333,0
131,0,0,0,00:00:04.366666666666666,0
132,0,0,0,00:00:04.4,0
133,0,0,0,00:00:04.433333333333334,0
134,1,652,321,00:00:04.466666666666667,0
135,1,675,321,00:00:04.5,0
136,1,676,321,00:00:04.533333333333333,0
137,1,690,321,00:00:04.566666666666666,0
138,1,707,326,00:00:04.6,0
139,1,721,328,00:00:04.633333333333333,0
140,1,736,332,00:00:04.666666666666667,0
141,1,746,338,00:00:04.7,0
142,1,748,338,00:00:04.733333333333333,0
143,1,756,345,00:00:04.766666666666667,0
144,1,766,351,00:00:04.8,0
145,1,775,358,00:00:04.833333333333333,0
146,1,781,366,00:00:04.866666666666666,0
147,1,790,376,00:00:04.9,0
148,1,792,377,00:00:04.933333333333334,0
149,1,797,385,00:00:04.966666666666667,0
150,0,0,0,00:00:05.0,0
151,1,808,368,00:00:05.033333333333333,1
152,1,810,360,00:00:05.066666666666666,0
153,1,810,347,00:00:05.1,0
