Frame,Visibility,X,Y,Time,Hit
0,1,576,258,00:00:00.0,0
1,1,571,230,00:00:00.03333333333333333,0
2,1,566,206,00:00:00.06666666666666667,0
3,1,561,188,00:00:00.1,0
4,1,557,173,00:00:00.13333333333333333,0
5,1,553,161,00:00:00.16666666666666666,0
6,1,553,161,00:00:00.2,0
7,1,551,151,00:00:00.23333333333333334,0
8,1,547,143,00:00:00.26666666666666666,0
9,1,546,136,00:00:00.3,0
10,1,543,131,00:00:00.3333333333333333,0
11,1,542,128,00:00:00.36666666666666664,0
12,1,541,128,00:00:00.4,0
13,1,541,127,00:00:00.43333333333333335,0
14,1,538,127,00:00:00.4666666666666667,0
15,1,537,128,00:00:00.5,0
16,1,536,131,00:00:00.5333333333333333,0
17,1,536,133,00:00:00.5666666666666667,0
18,1,535,133,00:00:00.6,0
19,1,535,138,00:00:00.6333333333333333,0
20,1,533,143,00:00:00.6666666666666666,0
21,1,533,148,00:00:00.7,0
22,1,533,156,00:00:00.7333333333333333,0
23,1,532,166,00:00:00.7666666666666666,0
24,1,532,166,00:00:00.8,0
25,1,533,175,00:00:00.8333333333333334,0
26,1,532,185,00:00:00.8666666666666667,0
27,1,533,195,00:00:00.9,0
28,1,533,206,00:00:00.9333333333333333,0
29,1,533,218,00:00:00.9666666666666667,0
30,1,533,217,00:00:01.0,1
31,1,532,231,00:00:01.0333333333333332,0
32,1,525,260,00:00:01.0666666666666667,0
33,1,513,282,00:00:01.1,0
34,1,506,303,00:00:01.1333333333333333,0
35,1,501,323,00:00:01.1666666666666667,0
36,1,501,323,00:00:01.2,0
37,1,496,341,00:00:01.2333333333333334,0
38,1,491,357,00:00:01.2666666666666666,0
39,0,0,0,00:00:01.3,0
40,0,0,0,00:00:01.3333333333333333,0
41,0,0,0,00:00:01.3666666666666667,0
42,1,481,390,00:00:01.4,0
43,1,481,390,00:00:01.4333333333333333,0
44,1,481,392,00:00:01.4666666666666666,0
45,1,485,393,00:00:01.5,0
46,1,486,398,00:00:01.5333333333333332,0
47,1,486,406,00:00:01.5666666666666667,0
48,1,486,406,00:00:01.6,0
49,1,486,416,00:00:01.6333333333333333,0
50,1,487,425,00:00:01.6666666666666667,0
51,1,488,436,00:00:01.7,0
52,1,491,448,00:00:01.7333333333333334,0
53,1,490,461,00:00:01.7666666666666666,0
54,1,491,461,00:00:01.8,0
55,1,491,476,00:00:01.8333333333333333,0
56,1,491,488,00:00:01.8666666666666667,0
57,1,490,491,00:00:01.9,0
58,1,487,487,00:00:01.9333333333333333,0
59,1,487,487,00:00:01.9666666666666666,0
60,0,0,0,00:00:02.0,0
61,0,0,0,00:00:02.033333333333333,0
62,1,487,491,00:00:02.0666666666666664,0
63,1,488,495,00:00:02.1,0
64,1,485,500,00:00:02.1333333333333333,0
65,0,0,0,00:00:02.1666666666666665,0
