Frame,Visibility,X,Y,Time
0,1,626,341,00:00:00.0
1,1,621,341,00:00:00.03333333333333333
2,1,620,342,00:00:00.06666666666666667
3,1,616,342,00:00:00.1
4,1,612,341,00:00:00.13333333333333333
5,0,0,0,00:00:00.16666666666666666
6,0,0,0,00:00:00.2
7,0,0,0,00:00:00.23333333333333334
8,0,0,0,00:00:00.26666666666666666
9,1,591,367,00:00:00.3
10,1,588,376,00:00:00.3333333333333333
11,1,583,387,00:00:00.36666666666666664
12,1,578,398,00:00:00.4
13,1,577,411,00:00:00.43333333333333335
14,1,576,411,00:00:00.4666666666666667
15,1,571,426,00:00:00.5
16,1,568,438,00:00:00.5333333333333333
17,1,566,452,00:00:00.5666666666666667
18,0,0,0,00:00:00.6
19,0,0,0,00:00:00.6333333333333333
20,0,0,0,00:00:00.6666666666666666
21,0,0,0,00:00:00.7
22,0,0,0,00:00:00.7333333333333333
23,0,0,0,00:00:00.7666666666666666
24,1,656,348,00:00:00.8
25,0,0,0,00:00:00.8333333333333334
26,0,0,0,00:00:00.8666666666666667
27,0,0,0,00:00:00.9
28,1,688,326,00:00:00.9333333333333333
29,1,698,320,00:00:00.9666666666666667
30,1,707,318,00:00:01.0
31,1,716,318,00:00:01.0333333333333332
32,1,716,317,00:00:01.0666666666666667
33,1,725,317,00:00:01.1
34,1,732,318,00:00:01.1333333333333333
35,1,741,321,00:00:01.1666666666666667
36,1,747,326,00:00:01.2
37,1,753,331,00:00:01.2333333333333334
38,1,755,331,00:00:01.2666666666666666
39,1,761,338,00:00:01.3
40,1,766,346,00:00:01.3333333333333333
41,1,773,356,00:00:01.3666666666666667
42,1,780,365,00:00:01.4
43,1,783,373,00:00:01.4333333333333333
44,1,785,373,00:00:01.4666666666666666
45,1,788,386,00:00:01.5
46,1,795,396,00:00:01.5333333333333332
47,1,798,410,00:00:01.5666666666666667
48,1,802,410,00:00:01.6
49,0,0,0,00:00:01.6333333333333333
50,0,0,0,00:00:01.6666666666666667
51,1,811,285,00:00:01.7
52,1,813,243,00:00:01.7333333333333334
53,1,815,211,00:00:01.7666666666666666
54,1,818,178,00:00:01.8
55,1,821,155,00:00:01.8333333333333333
56,1,821,153,00:00:01.8666666666666667
57,1,821,131,00:00:01.9
58,1,823,108,00:00:01.9333333333333333
59,1,826,91,00:00:01.9666666666666666
60,1,828,76,00:00:02.0
61,1,831,62,00:00:02.033333333333333
62,1,831,61,00:00:02.0666666666666664
63,1,831,51,00:00:02.1
64,1,833,41,00:00:02.1333333333333333
65,1,836,33,00:00:02.1666666666666665
66,1,836,28,00:00:02.2
67,1,837,23,00:00:02.2333333333333334
68,1,838,23,00:00:02.2666666666666666
69,1,837,21,00:00:02.3
70,1,840,18,00:00:02.3333333333333335
71,1,838,23,00:00:02.3666666666666667
72,1,841,25,00:00:02.4
73,1,841,28,00:00:02.433333333333333
74,1,842,30,00:00:02.466666666666667
75,1,841,36,00:00:02.5
76,1,841,43,00:00:02.533333333333333
77,1,841,53,00:00:02.5666666666666664
78,1,841,63,00:00:02.6
79,1,841,76,00:00:02.6333333333333333
80,1,840,75,00:00:02.6666666666666665
81,1,841,91,00:00:02.7
82,1,840,106,00:00:02.7333333333333334
83,1,838,121,00:00:02.7666666666666666
84,1,838,138,00:00:02.8
85,1,838,156,00:00:02.8333333333333335
86,1,837,157,00:00:02.8666666666666667
87,1,837,177,00:00:02.9
88,1,836,197,00:00:02.933333333333333
89,1,836,220,00:00:02.966666666666667
90,1,836,240,00:00:03.0
91,1,836,266,00:00:03.033333333333333
92,1,838,265,00:00:03.0666666666666664
93,1,836,287,00:00:03.1
94,1,836,311,00:00:03.1333333333333333
95,1,835,336,00:00:03.1666666666666665
96,1,835,358,00:00:03.2
97,1,835,381,00:00:03.2333333333333334
98,1,835,381,00:00:03.2666666666666666
99,1,833,398,00:00:03.3
100,1,831,373,00:00:03.3333333333333335
101,1,831,357,00:00:03.3666666666666667
102,1,828,347,00:00:03.4
103,1,828,338,00:00:03.433333333333333
104,1,828,337,00:00:03.466666666666667
105,1,827,333,00:00:03.5
106,1,826,328,00:00:03.533333333333333
107,1,826,328,00:00:03.5666666666666664
108,1,827,327,00:00:03.6
109,1,826,327,00:00:03.6333333333333333
110,1,826,327,00:00:03.6666666666666665
111,1,826,331,00:00:03.6999999999999997
112,1,826,336,00:00:03.7333333333333334
113,1,826,341,00:00:03.7666666666666666
114,1,823,346,00:00:03.8
115,1,825,350,00:00:03.8333333333333335
116,1,823,351,00:00:03.8666666666666667
117,1,826,358,00:00:03.9
118,1,826,366,00:00:03.933333333333333
119,1,826,375,00:00:03.966666666666667
120,1,826,383,00:00:04.0
121,1,826,391,00:00:04.033333333333333
122,1,826,395,00:00:04.066666666666666
123,1,826,402,00:00:04.1
124,1,827,390,00:00:04.133333333333333
125,1,826,376,00:00:04.166666666666667
126,1,826,362,00:00:04.2
127,1,826,353,00:00:04.233333333333333
