Frame,Visibility,X,Y,Time,Hit
0,0,0,0,00:00:00.0,0
1,0,0,0,00:00:00.03333333333333333,0
2,0,0,0,00:00:00.06666666666666667,0
3,0,0,0,00:00:00.1,0
4,0,0,0,00:00:00.13333333333333333,0
5,0,0,0,00:00:00.16666666666666666,0
6,0,0,0,00:00:00.2,0
7,0,0,0,00:00:00.23333333333333334,0
8,0,0,0,00:00:00.26666666666666666,0
9,1,616,300,00:00:00.3,0
10,1,621,281,00:00:00.3333333333333333,0
11,1,636,261,00:00:00.36666666666666664,0
12,1,648,241,00:00:00.4,0
13,1,651,240,00:00:00.43333333333333335,0
14,1,663,223,00:00:00.4666666666666667,0
15,1,676,208,00:00:00.5,0
16,1,686,196,00:00:00.5333333333333333,0
17,1,696,186,00:00:00.5666666666666667,0
18,1,703,178,00:00:00.6,0
19,1,705,178,00:00:00.6333333333333333,0
20,1,715,173,00:00:00.6666666666666666,0
21,1,723,168,00:00:00.7,0
22,1,731,166,00:00:00.7333333333333333,0
23,1,741,165,00:00:00.7666666666666666,0
24,1,746,165,00:00:00.8,0
25,1,747,165,00:00:00.8333333333333334,0
26,1,755,166,00:00:00.8666666666666667,0
27,1,761,171,00:00:00.9,0
28,1,767,176,00:00:00.9333333333333333,0
29,1,776,182,00:00:00.9666666666666667,0
30,1,781,191,00:00:01.0,0
31,1,781,191,00:00:01.0333333333333332,0
32,1,786,201,00:00:01.0666666666666667,0
33,1,791,211,00:00:01.1,0
34,1,796,223,00:00:01.1333333333333333,0
35,1,801,237,00:00:01.1666666666666667,0
36,1,806,253,00:00:01.2,0
37,1,806,253,00:00:01.2333333333333334,0
38,1,811,268,00:00:01.2666666666666666,0
39,1,815,286,00:00:01.3,0
40,1,818,303,00:00:01.3333333333333333,0
41,1,821,323,00:00:01.3666666666666667,0
42,1,826,345,00:00:01.4,0
43,1,826,346,00:00:01.4333333333333333,0
44,1,828,363,00:00:01.4666666666666666,0
45,1,831,386,00:00:01.5,0
46,0,0,0,00:00:01.5333333333333332,1
47,0,0,0,00:00:01.5666666666666667,0
48,0,0,0,00:00:01.6,0
49,0,0,0,00:00:01.6333333333333333,0
50,0,0,0,00:00:01.6666666666666667,0
51,1,647,341,00:00:01.7,0
52,1,625,335,00:00:01.7333333333333334,0
53,1,603,330,00:00:01.7666666666666666,0
54,1,585,327,00:00:01.8,0
55,1,583,327,00:00:01.8333333333333333,0
56,1,572,326,00:00:01.8666666666666667,0
57,1,558,326,00:00:01.9,0
58,1,546,328,00:00:01.9333333333333333,0
59,1,536,331,00:00:01.9666666666666666,0
60,1,528,335,00:00:02.0,0
61,1,526,336,00:00:02.033333333333333,0
62,1,518,340,00:00:02.0666666666666664,0
63,1,508,346,00:00:02.1,0
64,1,501,353,00:00:02.1333333333333333,0
65,1,496,360,00:00:02.1666666666666665,0
66,1,491,366,00:00:02.2,0
67,1,488,367,00:00:02.2333333333333334,0
68,1,483,376,00:00:02.2666666666666666,0
69,1,481,386,00:00:02.3,0
70,1,476,393,00:00:02.3333333333333335,0
71,1,471,402,00:00:02.3666666666666667,0
72,1,465,386,00:00:02.4,0
73,1,465,383,00:00:02.433333333333333,1
74,1,461,373,00:00:02.466666666666667,0
75,1,461,357,00:00:02.5,0
76,1,458,345,00:00:02.533333333333333,0
77,1,455,336,00:00:02.5666666666666664,0
78,1,451,331,00:00:02.6,0
79,1,451,331,00:00:02.6333333333333333,0
80,1,450,327,00:00:02.6666666666666665,0
81,1,447,325,00:00:02.7,0
82,1,446,321,00:00:02.7333333333333334,0
83,1,446,321,00:00:02.7666666666666666,0
84,1,442,321,00:00:02.8,0
85,1,442,321,00:00:02.8333333333333335,0
86,1,441,323,00:00:02.8666666666666667,0
87,1,438,326,00:00:02.9,0
88,1,436,331,00:00:02.933333333333333,0
89,1,433,336,00:00:02.966666666666667,0
90,1,432,343,00:00:03.0,0
91,1,431,346,00:00:03.033333333333333,0
92,1,431,353,00:00:03.0666666666666664,0
93,1,428,363,00:00:03.1,0
94,1,426,376,00:00:03.1333333333333333,0
95,1,425,386,00:00:03.1666666666666665,0
96,1,422,398,00:00:03.2,0
97,1,422,400,00:00:03.2333333333333334,0
98,1,421,416,00:00:03.2666666666666666,0
99,1,418,427,00:00:03.3,0
100,1,418,445,00:00:03.3333333333333335,0
101,1,443,432,00:00:03.3666666666666667,0
102,0,0,0,00:00:03.4,1
103,0,0,0,00:00:03.433333333333333,0
104,1,490,388,00:00:03.466666666666667,0
105,1,513,372,00:00:03.5,0
106,1,535,361,00:00:03.533333333333333,0
107,1,552,350,00:00:03.5666666666666664,0
108,0,0,0,00:00:03.6,0
109,0,0,0,00:00:03.6333333333333333,0
110,1,583,336,00:00:03.6666666666666665,0
111,1,601,330,00:00:03.6999999999999997,0
112,1,616,326,00:00:03.7333333333333334,0
113,1,631,322,00:00:03.7666666666666666,0
114,1,643,321,00:00:03.8,0
115,1,645,322,00:00:03.8333333333333335,0
116,1,656,323,00:00:03.8666666666666667,0
117,1,671,326,00:00:03.9,0
118,1,681,328,00:00:03.933333333333333,0
119,1,692,333,00:00:03.966666666666667,0
120,1,701,338,00:00:04.0,0
121,1,703,338,00:00:04.033333333333333,0
122,1,713,346,00:00:04.066666666666666,0
123,1,723,355,00:00:04.1,0
124,1,733,363,00:00:04.133333333333333,0
125,1,741,373,00:00:04.166666666666667,0
126,1,750,383,00:00:04.2,0
127,1,751,385,00:00:04.233333333333333,0
128,1,757,396,00:00:04.266666666666667,0
129,1,766,407,00:00:04.3,0
130,1,773,421,00:00:04.333333333333333,0
131,1,781,436,00:00:04.366666666666666,0
132,1,786,450,00:00:04.4,0
133,1,787,452,00:00:04.433333333333334,0
134,1,793,466,00:00:04.466666666666667,0
135,1,796,466,00:00:04.5,0
136,1,797,463,00:00:04.533333333333333,0
137,1,798,458,00:00:04.566666666666666,0
138,1,797,458,00:00:04.6,0
139,1,797,458,00:00:04.633333333333333,0
140,1,800,457,00:00:04.666666666666667,0
141,1,797,457,00:00:04.7,0
142,1,796,460,00:00:04.733333333333333,0
143,1,796,461,00:00:04.766666666666667,0
144,1,796,466,00:00:04.8,0
145,1,796,466,00:00:04.833333333333333,0
146,1,796,471,00:00:04.866666666666666,0
147,0,0,0,00:00:04.9,0
148,0,0,0,00:00:04.933333333333334,0
149,0,0,0,00:00:04.966666666666667,0
