Frame,Visibility,X,Y,Time
0,1,758,456,00:00:00.0
1,1,765,473,00:00:00.03333333333333333
2,1,770,490,00:00:00.06666666666666667
3,0,0,0,00:00:00.1
4,1,766,380,00:00:00.13333333333333333
5,1,770,337,00:00:00.16666666666666666
6,1,770,338,00:00:00.2
7,1,771,306,00:00:00.23333333333333334
8,1,770,282,00:00:00.26666666666666666
9,1,771,261,00:00:00.3
10,1,771,243,00:00:00.3333333333333333
11,1,771,228,00:00:00.36666666666666664
12,1,771,227,00:00:00.4
13,1,771,215,00:00:00.43333333333333335
14,1,771,205,00:00:00.4666666666666667
15,1,772,197,00:00:00.5
16,1,773,191,00:00:00.5333333333333333
17,1,773,186,00:00:00.5666666666666667
18,1,773,186,00:00:00.6
19,1,773,181,00:00:00.6333333333333333
20,1,773,181,00:00:00.6666666666666666
21,1,775,180,00:00:00.7
22,1,776,180,00:00:00.7333333333333333
23,1,776,181,00:00:00.7666666666666666
24,1,776,181,00:00:00.8
25,1,776,186,00:00:00.8333333333333334
26,1,776,191,00:00:00.8666666666666667
27,1,776,195,00:00:00.9
28,1,778,201,00:00:00.9333333333333333
29,1,778,208,00:00:00.9666666666666667
30,1,778,208,00:00:01.0
31,1,778,217,00:00:01.0333333333333332
32,1,781,226,00:00:01.0666666666666667
33,1,783,251,00:00:01.1
34,1,791,282,00:00:01.1333333333333333
35,1,796,313,00:00:01.1666666666666667
36,1,796,313,00:00:01.2
37,1,801,337,00:00:01.2333333333333334
38,1,803,361,00:00:01.2666666666666666
39,1,806,381,00:00:01.3
40,1,811,401,00:00:01.3333333333333333
41,1,811,422,00:00:01.3666666666666667
42,1,811,423,00:00:01.4
43,1,815,443,00:00:01.4333333333333333
44,1,816,463,00:00:01.4666666666666666
45,1,816,485,00:00:01.5
46,1,817,497,00:00:01.5333333333333332
47,0,0,0,00:00:01.5666666666666667
48,0,0,0,00:00:01.6
49,0,0,0,00:00:01.6333333333333333
50,0,0,0,00:00:01.6666666666666667
51,1,683,310,00:00:01.7
52,1,667,293,00:00:01.7333333333333334
53,1,651,276,00:00:01.7666666666666666
54,1,651,276,00:00:01.8
55,1,637,262,00:00:01.8333333333333333
56,1,623,250,00:00:01.8666666666666667
57,1,612,241,00:00:01.9
58,1,601,236,00:00:01.9333333333333333
59,1,592,231,00:00:01.9666666666666666
60,1,593,230,00:00:02.0
61,1,583,226,00:00:02.033333333333333
62,1,576,226,00:00:02.0666666666666664
63,1,568,225,00:00:02.1
64,1,561,226,00:00:02.1333333333333333
65,1,553,228,00:00:02.1666666666666665
66,1,553,228,00:00:02.2
67,1,548,232,00:00:02.2333333333333334
68,1,543,236,00:00:02.2666666666666666
69,1,538,242,00:00:02.3
70,1,533,248,00:00:02.3333333333333335
71,1,528,256,00:00:02.3666666666666667
72,1,528,256,00:00:02.4
73,1,526,266,00:00:02.433333333333333
74,0,0,0,00:00:02.466666666666667
75,0,0,0,00:00:02.5
76,0,0,0,00:00:02.533333333333333
77,0,0,0,00:00:02.5666666666666664
78,0,0,0,00:00:02.6
79,0,0,0,00:00:02.6333333333333333
80,0,0,0,00:00:02.6666666666666665
81,0,0,0,00:00:02.7
82,0,0,0,00:00:02.7333333333333334
83,0,0,0,00:00:02.7666666666666666
84,0,0,0,00:00:02.8
85,0,0,0,00:00:02.8333333333333335
86,0,0,0,00:00:02.8666666666666667
87,0,0,0,00:00:02.9
88,0,0,0,00:00:02.933333333333333
89,0,0,0,00:00:02.966666666666667
90,0,0,0,00:00:03.0
91,0,0,0,00:00:03.033333333333333
92,0,0,0,00:00:03.0666666666666664
93,0,0,0,00:00:03.1
94,0,0,0,00:00:03.1333333333333333
95,0,0,0,00:00:03.1666666666666665
96,1,541,497,00:00:03.2
97,1,537,497,00:00:03.2333333333333334
98,1,536,496,00:00:03.2666666666666666
99,0,0,0,00:00:03.3
100,1,528,487,00:00:03.3333333333333335
101,1,527,487,00:00:03.3666666666666667
